index,page_id,system_dicision,crowd_dicision,correct,text,attribute,system_out,crowd_out
24,1014896,0,1,1,"['0', '.', '020330', '▁', 'km', '2']",面積,0.6666666666666666,0.0
25,1014896,0,0,0,"['小堤', '西池']",観光地,0.16666666666666666,0.0
26,1014896,0,0,1,"['小堤', '西池', 'の', 'カキツバタ', '群落']",観光地,0.16666666666666666,0.0
27,1014896,0,0,0,['文部省'],観光地,0.16666666666666666,0.0
28,1014896,1,0,0,['アンペライ'],動物,0.3333333333333333,0.0
29,1014896,1,1,1,['クサガメ'],動物,0.5,0.0
30,1014896,1,1,1,['カルガモ'],動物,0.5,0.0
31,1014896,1,1,1,['フナ'],動物,0.5,0.0
32,1014896,1,1,1,['ニホンマムシ'],動物,0.5,0.0
33,1014896,1,1,1,['ジネズミ'],動物,0.5,0.0
34,1014896,1,1,1,['ベッコウトンボ'],動物,0.6666666666666666,0.0
35,1014896,1,1,1,['セスジイトトンボ'],動物,0.6666666666666666,0.0
36,1014896,1,1,1,"['モノサシ', 'トンボ']",動物,0.6666666666666666,0.0
37,1014896,1,1,1,['コバネアオイトトンボ'],動物,0.5,0.0
38,1014896,1,1,1,['ヨシゴイ'],動物,0.5,0.0
39,1014896,1,1,1,['ヒクイナ'],動物,0.5,0.0
40,1014896,1,1,0,"['洲', '原', '公園']",公園,0.5,0.0
41,1014896,1,0,0,"['洲', '原', '公園']",公園,0.16666666666666666,0.0
42,1014896,1,1,0,"['北緯', '35', '度', '3', '分', '47', '.', '29', '秒']",座標・緯度,0.6666666666666666,0.0
43,1014896,1,1,0,"['東経', '137', '度', '3', '分', '25', '.', '48', '秒']",座標・経度,0.6666666666666666,0.0
44,1014896,1,0,0,"['水田', '灌漑']",成因,0.16666666666666666,0.0
45,1014896,0,0,0,['クサガメ'],別名,0.16666666666666666,0.0
46,1014896,0,0,0,['カルガモ'],別名,0.16666666666666666,0.0
47,1014896,0,0,0,['フナ'],別名,0.16666666666666666,0.0
48,1014896,0,0,0,['ニホンマムシ'],別名,0.16666666666666666,0.0
49,1014896,0,0,0,['ニ'],別名,0.16666666666666666,0.0
50,1014896,0,0,0,['ジネズミ'],別名,0.16666666666666666,0.0
51,1014896,0,0,0,['ベッコウトンボ'],別名,0.16666666666666666,0.0
52,1014896,0,0,0,['セスジイトトンボ'],別名,0.16666666666666666,0.0
53,1014896,0,0,0,"['モノサシ', 'トンボ']",別名,0.16666666666666666,0.0
54,1014896,0,0,0,['コバネアオイトトンボ'],別名,0.16666666666666666,0.0
55,1014896,0,0,0,['ヨシゴイ'],別名,0.16666666666666666,0.0
56,1014896,0,0,0,['ヒクイナ'],別名,0.16666666666666666,0.0
57,1014896,1,0,0,['5'],形成時期,0.16666666666666666,0.0
58,1050701,0,0,0,['一碧湖'],別名,0.16666666666666666,0.0
59,1050701,0,0,0,['ヘラブナ'],別名,0.16666666666666666,0.0
60,1050701,0,0,0,['ブルーギル'],別名,0.16666666666666666,0.0
61,1050701,0,0,0,"['堰', '止', '湖']",別名,0.16666666666666666,0.0
62,1050701,1,0,1,"['伊豆', 'の', '瞳']",別名,0.3333333333333333,0.0
63,1050701,0,0,0,['沼池'],別名,0.16666666666666666,0.0
64,1050701,0,0,0,"['ぬ', 'まい', 'け']",別名,0.16666666666666666,0.0
65,1050701,0,1,1,"['静岡', '県', '伊東', '市', '吉田']",所在地,0.8333333333333334,0.0
66,1050701,0,1,1,"['伊豆半島', '東岸']",所在地,0.6666666666666666,0.0
67,1050701,0,1,1,"['静岡', '県', '伊東', '市']",所在地,0.8333333333333334,0.0
68,1050701,1,0,0,"['伊豆', '東部', '火山', '群']",所在地,0.16666666666666666,0.0
69,1050701,0,0,0,"['南東', 'から', '北西']",所在地,0.16666666666666666,0.0
70,1050701,0,0,0,['東部'],所在地,0.16666666666666666,0.0
71,1050701,1,0,0,"['南東', 'から', '北西', 'に', '伸び', 'た', 'ひょうたん', '型', 'を', 'し', 'て', 'おり', '、', '北西', '側', 'を', '大池', '（', 'おおい', 'け', '）', '、', '市道', 'の', '橋', 'を', '挟ん', 'で', '、', '南東', '側', 'の', '比較的']",所在地,0.16666666666666666,0.0
72,1050701,1,1,0,"['北緯', '34', '度', '55', '分', '46', '秒']",座標・緯度,0.6666666666666666,0.0
73,1050701,1,1,0,"['北緯', '34', '.', '92944', '度']",座標・緯度,0.6666666666666666,0.0
74,1050701,1,1,0,"['34', '.', '92944']",座標・緯度,0.5,0.0
75,1050701,1,1,0,"['北緯', '34', '度', '55', '分', '46', '秒']",座標・緯度,0.6666666666666666,0.0
76,1050701,1,1,0,"['北緯', '34', '.', '92944', '度']",座標・緯度,0.6666666666666666,0.0
77,1050701,1,1,0,"['34', '.', '92944']",座標・緯度,0.5,0.0
78,1050701,0,0,0,"['2', '.', '2', '[', '1', ']', '▁', 'm', '水面', 'の', '標高', '18']",座標・緯度,0.16666666666666666,0.0
79,1050701,1,1,0,"['東経', '139', '度', '6', '分', '20', '秒']",座標・経度,0.6666666666666666,0.0
80,1050701,1,1,0,"['東経', '139', '.', '10556', '度']",座標・経度,0.6666666666666666,0.0
81,1050701,1,1,0,"['東経', '139', '度', '6', '分', '20', '秒']",座標・経度,0.6666666666666666,0.0
82,1050701,1,1,0,"['東経', '139', '.', '10556', '度']",座標・経度,0.6666666666666666,0.0
83,1050701,0,0,0,"['139', '.', '10556']",座標・経度,0.16666666666666666,0.0
84,1050701,1,0,0,"['139', '.', '10556']",座標・経度,0.16666666666666666,0.0
85,1050701,0,0,1,['マール'],成因,0.3333333333333333,0.0
86,1050701,0,0,0,"['7', '[', '1', ']', '▁', 'm', '平均', '水深', '2', '.', '2']",成因,0.16666666666666666,0.0
87,1050701,1,0,0,"['伊豆', '東部', '火山', '群', 'の', '活動', 'の', '一端', 'として', '、', 'およそ', '10', '万', '3500', '年', '前', 'に', '起き', 'た', '激しい', '水蒸気', '爆発', 'によって', 'でき', 'た']",成因,0.3333333333333333,0.0
88,1050701,1,0,0,"['マール', '[', '2', ']']",成因,0.3333333333333333,0.0
89,1050701,0,0,1,"['火山', 'の', '火口', 'に', '水', 'が', '溜まっ', 'た', 'もの']",成因,0.16666666666666666,0.0
90,1050701,0,0,0,"['与謝野', '鉄幹', '・', '晶子', '夫妻', 'が', '当地', 'を', '訪れ', 'て', '数', '多く', 'の', '短歌', 'を', '残し', 'た']",成因,0.16666666666666666,0.0
91,1050701,1,0,0,"['当時', 'の', '皇太子', '明仁', '親王', '（', '今上', '天皇', '）', 'が', '外遊', 'の', '際', 'に', '寄贈', 'さ', 'れ', 'た']",成因,0.16666666666666666,0.0
92,1050701,0,0,0,"['年', '前', 'に', '起き', 'た', '激しい', '水蒸気', '爆発', 'によって', 'でき', 'た', 'マール']",成因,0.16666666666666666,0.0
93,1050701,0,0,0,"['、', '門野', '火山', '（', '地図', '）']",成因,0.16666666666666666,0.0
94,1050701,0,0,0,"['、', '荻', '火山', '（', '地図', '）', 'も', '一直線', '上', 'に', '形成', 'さ', 'れ', 'て', 'おり', '、', '同じ', '岩盤', 'の', '割れ目', '上', 'に', '噴火', 'し', 'た', 'ため']",成因,0.16666666666666666,0.0
95,1050701,1,0,0,['マール'],透明度,0.16666666666666666,0.0
96,1050701,0,0,0,"['2', '.', '5', '[', '1', ']', '▁', 'm', '20', 'px', '▁', 'プロジ']",透明度,0.16666666666666666,0.0
97,1050701,0,0,1,"['2', '.', '5', '[', '1', ']', '▁', 'm']",透明度,0.3333333333333333,0.0
98,1050701,1,0,0,['淡水'],水質（淡水・汽水）,0.16666666666666666,0.0
99,1050701,1,1,1,['淡水'],水質（淡水・汽水）,0.8333333333333334,0.0
100,1050701,1,0,0,"['淡水', '[', '1', ']']",水質（淡水・汽水）,0.16666666666666666,0.0
101,1050701,1,1,1,"['いっ', 'ぺきこ']",読み,0.8333333333333334,0.0
102,1050701,1,1,1,['湖'],種類,0.8333333333333334,0.0
103,1050701,1,0,0,['沼池'],種類,0.3333333333333333,0.0
104,1050701,1,0,0,"['堰', '止', '湖']",種類,0.3333333333333333,0.0
105,1050701,1,1,0,['マール'],種類,0.5,0.0
106,1050701,0,0,0,['沼池'],種類,0.16666666666666666,0.0
107,1050701,0,0,0,['沼地'],種類,0.16666666666666666,0.0
108,1050701,0,0,0,['沼池'],種類,0.16666666666666666,0.0
109,1050701,1,0,0,['沼池'],種類,0.16666666666666666,0.0
110,1050701,1,0,0,['沼池'],種類,0.16666666666666666,0.0
111,1050701,0,0,0,['マール'],種類,0.16666666666666666,0.0
112,1050701,0,0,1,['大池'],構成する湖沼,0.3333333333333333,0.0
113,1050701,0,0,1,"['おおい', 'け']",構成する湖沼,0.3333333333333333,0.0
114,1050701,1,0,1,['沼池'],構成する湖沼,0.3333333333333333,0.0
115,1050701,0,0,1,"['ぬ', 'まい', 'け']",構成する湖沼,0.3333333333333333,0.0
116,1050701,0,0,0,['一碧湖'],構成する湖沼,0.16666666666666666,0.0
117,1050701,0,0,1,['大池'],構成する湖沼,0.3333333333333333,0.0
118,1050701,0,0,1,['大池'],構成する湖沼,0.16666666666666666,0.0
119,1050701,0,0,1,['沼池'],構成する湖沼,0.16666666666666666,0.0
120,1050701,0,0,1,['沼池'],構成する湖沼,0.16666666666666666,0.0
121,1050701,0,0,0,['大池'],構成する湖沼,0.16666666666666666,0.0
122,1050701,0,0,1,['沼池'],構成する湖沼,0.16666666666666666,0.0
123,1050701,1,1,1,"['十', '二', '連島']",島,0.5,0.0
124,1050701,1,0,0,"['北緯', '34', '度', '55', '分', '46', '秒']",島,0.16666666666666666,0.0
125,1050701,1,0,0,"['北緯', '34', '.', '92944', '度']",島,0.16666666666666666,0.0
126,1050701,1,0,0,"['34', '.', '92944']",島,0.16666666666666666,0.0
127,1050701,0,0,0,"['北緯', '34', '度', '55', '分', '46', '秒']",島,0.16666666666666666,0.0
128,1050701,0,0,0,"['北緯', '34', '.', '92944', '度']",島,0.16666666666666666,0.0
129,1050701,1,0,0,"['34', '.', '92944']",島,0.16666666666666666,0.0
130,1050701,1,0,0,['小島'],島,0.16666666666666666,0.0
131,1050701,0,0,0,['十'],島,0.16666666666666666,0.0
132,1050701,1,0,0,['連島'],島,0.16666666666666666,0.0
133,1050701,1,1,1,['葦'],植物,0.6666666666666666,0.0
134,1050701,1,0,0,['山'],植物,0.16666666666666666,0.0
135,1050701,0,0,1,['山桜'],植物,0.16666666666666666,0.0
136,1050701,1,0,0,['一碧湖'],観光地,0.16666666666666666,0.0
137,1050701,0,0,0,"['伊豆', 'の', '瞳']",観光地,0.16666666666666666,0.0
138,1050701,1,1,1,['ヘラブナ'],動物,0.5,0.0
139,1050701,1,1,1,['ブルーギル'],動物,0.6666666666666666,0.0
140,1050701,0,0,0,"['伊豆', 'の', '瞳']",動物,0.16666666666666666,0.0
141,1050701,0,0,0,['大池'],動物,0.16666666666666666,0.0
142,1050701,0,0,0,['沼池'],動物,0.16666666666666666,0.0
143,1050701,1,0,0,"['およそ', '10', '万', '3500', '年', '前']",形成時期,0.3333333333333333,0.0
144,1050701,0,0,0,['マール'],形成時期,0.16666666666666666,0.0
145,1050701,0,0,0,"['約', '4000', '年', '前']",形成時期,0.16666666666666666,0.0
146,1050701,1,0,0,"['東経', '139', '度', '6', '分', '20', '秒']",幅,0.16666666666666666,0.0
147,1050701,1,0,0,"['東経', '139', '.', '10556', '度']",幅,0.16666666666666666,0.0
148,1050701,0,0,0,"['139', '.', '10556']",幅,0.16666666666666666,0.0
149,1050701,0,0,0,"['東経', '139', '度', '6', '分', '20', '秒']",幅,0.16666666666666666,0.0
150,1050701,0,0,0,"['東経', '139', '.', '10556', '度']",幅,0.16666666666666666,0.0
151,1050701,0,0,0,"['139', '.', '10556']",幅,0.16666666666666666,0.0
152,1050701,1,0,0,"['0', '.', '23', '[', '1', ']', '▁', 'k']",面積,0.16666666666666666,0.0
153,1050701,0,0,0,"['m', '2', '周囲', '長', '3', '.', '7', '[']",面積,0.16666666666666666,0.0
154,1050701,1,1,1,"['0', '.', '23', '[', '1', ']', '▁', 'km', '2']",面積,0.6666666666666666,0.0
155,1050701,0,0,0,"['3', '.', '7', '[', '1', ']']",周囲長,0.16666666666666666,0.0
156,1050701,0,0,0,"['km', '最大', '水深', '7', '[', '1']",周囲長,0.16666666666666666,0.0
157,1050701,1,1,1,"['3', '.', '7', '[', '1', ']', '▁', '▁', 'km']",周囲長,0.6666666666666666,0.0
158,1050701,1,0,0,"['185', '[']",水面標高,0.16666666666666666,0.0
159,1050701,0,0,0,"['185', '[', '1', ']']",水面標高,0.16666666666666666,0.0
160,1050701,0,0,0,"['m', '成因', 'マール', '[', '2']",水面標高,0.16666666666666666,0.0
161,1050701,0,1,1,"['185', '[', '1', ']', '▁', '▁', 'm']",水面標高,0.6666666666666666,0.0
162,1050701,0,0,0,['マール'],国,0.16666666666666666,0.0
163,1050701,1,0,0,"['る', '考え']",国,0.16666666666666666,0.0
164,1050701,0,0,0,['吉田'],国,0.16666666666666666,0.0
165,1050701,1,0,0,"['1927', '年']",名前の謂れ,0.16666666666666666,0.0
166,1050701,0,0,0,"['杉山', '三', '郊', 'により', '命名', 'さ', 'れ', '、', '北', '宋', 'の', '文人', '范仲淹', 'の', '『', '岳', '陽', '楼', '記', '（', '中', '文', '版', '）', '』', 'の', '一節', '「', '一碧', '萬', '頃', '（', 'いっ', 'ぺきばんけい', '）', '」', 'から', '取ら', 'れ', 'た']",名前の謂れ,0.16666666666666666,0.0
167,1050701,0,0,0,"['1927', '年', '（', '昭和', '2', '年', '）', 'に', '杉山', '三', '郊', 'により', '命名', 'さ', 'れ', '、', '北', '宋', 'の', '文人', '范仲淹', 'の', '『', '岳', '陽', '楼', '記', '（', '中', '文', '版', '）', '』', 'の', '一節', '「', '一碧', '萬', '頃', '（', 'いっ', 'ぺきばんけい', '）', '」', 'から', '取ら', 'れ', 'た', '[', '3', '][', '4', ']。', '命名', 'について', 'は', '長年', '不明', 'で', 'あっ', 'た', 'が', '2014', '年', 'に', '湖畔', 'の', '民家', 'から', '資料', 'が', '見つかり', '判明', 'し', 'た']",名前の謂れ,0.16666666666666666,0.0
168,1050701,0,0,1,['観光'],産業,0.16666666666666666,0.0
169,1050701,1,0,0,"['観光', '地']",産業,0.16666666666666666,0.0
170,1050701,0,1,1,"['7', '[', '1', ']', '▁', 'm']",最大水深,0.6666666666666666,0.0
171,1050701,1,1,1,"['2', '.', '2', '[', '1', ']', '▁', 'm']",平均水深,0.5,0.0
172,1054775,1,1,1,['アメリカ合衆国'],国,0.8333333333333334,0.0
173,1054775,0,1,1,['アメリカ合衆国'],国,0.8333333333333334,0.0
174,1054775,1,1,1,"['マサチューセッツ', '州', 'ウースター', '郡', 'ウェブスター']",所在地,0.8333333333333334,0.0
175,1054775,0,1,1,"['マサチューセッツ', '州', 'ウースター', '郡', 'の', 'ウェブスター', '（', 'Webster', '）', '東部']",所在地,0.6666666666666666,0.0
176,1054775,1,1,0,"['マサチューセッツ', '州', '南部', 'の', 'コネチカット', '州', 'と', 'の', '州', '境', '近く', 'の', 'フレンチ', '川', '（', 'French', '▁', 'River', '）', '流域']",所在地,0.6666666666666666,0.0
177,1054775,1,0,0,"['マサチューセッツ', '州', 'ウースター', '郡']",所在地,0.16666666666666666,0.0
178,1054775,1,0,0,['ウェブスター'],所在地,0.16666666666666666,0.0
179,1054775,1,0,0,"['マサチューセッツ', '州', 'ウースター', '郡', 'の', 'ウェブスター']",所在地,0.3333333333333333,0.0
180,1054775,0,0,1,"['マサチューセッツ', '州']",所在地,0.16666666666666666,0.0
181,1054775,0,0,0,"['マサチューセッツ', '州', '南部', 'の', 'コネチカット', '州']",所在地,0.16666666666666666,0.0
182,1054775,1,0,0,"['マサチューセッツ', '州', 'オー', 'バーン']",所在地,0.16666666666666666,0.0
183,1054775,0,1,1,"['5', '.', '83', '▁', 'km', '2']",面積,1.0,0.0
184,1054775,1,1,1,"['5', '.', '83', 'km', '2']",面積,0.8333333333333334,0.0
185,1054775,1,1,1,"['27', '▁', '▁', 'km']",周囲長,1.0,0.0
186,1054775,0,0,1,"['27', 'km']",周囲長,0.16666666666666666,0.0
187,1054775,0,1,1,"['14', '▁', 'm']",最大水深,0.8333333333333334,0.0
188,1054775,0,1,1,"['約', '14', 'm']",最大水深,0.5,0.0
189,1054775,0,0,1,"['45', 'ft']",最大水深,0.3333333333333333,0.0
190,1054775,0,0,0,"['約', '4', 'm']",最大水深,0.16666666666666666,0.0
191,1054775,0,0,0,"['約', '4', '.', '6', 'm']",最大水深,0.16666666666666666,0.0
192,1054775,0,0,0,"['15', 'ft']",最大水深,0.16666666666666666,0.0
193,1054775,0,1,1,"['4', '▁', 'm']",平均水深,0.6666666666666666,0.0
194,1054775,1,0,1,"['約', '4', 'm']",平均水深,0.3333333333333333,0.0
195,1054775,1,0,1,"['13', 'ft']",平均水深,0.3333333333333333,0.0
196,1054775,0,1,1,"['145', '▁', '▁', 'm']",水面標高,1.0,0.0
197,1054775,0,0,0,"['45', 'ft']",水面標高,0.16666666666666666,0.0
198,1054775,0,0,0,"['13', 'ft']",水面標高,0.16666666666666666,0.0
199,1054775,1,1,1,"['解', '氷', '湖']",成因,0.6666666666666666,0.0
200,1054775,1,0,0,"['最終', '氷', '期', 'に', '氷河', 'の', '後退', 'によって', '形成', 'さ', 'れ', 'た']",成因,0.16666666666666666,0.0
201,1054775,1,0,0,"['14', '▁', 'm']",成因,0.16666666666666666,0.0
202,1054775,1,1,0,"['氷河', 'の', '後退', 'によって', '形成', 'さ', 'れ', 'た']",成因,0.5,0.0
203,1054775,1,0,0,['氷河'],成因,0.16666666666666666,0.0
204,1054775,1,0,0,"['れ', 'た']",成因,0.16666666666666666,0.0
205,1054775,0,1,1,['淡水'],水質（淡水・汽水）,1.0,0.0
206,1054775,1,0,0,"['地下', 'の', '泉', 'や', '地下', '水流', 'から', 'の', '湧', '水']",水質（淡水・汽水）,0.16666666666666666,0.0
207,1054775,1,1,1,"['Lake', '▁', 'Chaubunagungamaug']",別名,0.6666666666666666,0.0
208,1054775,1,1,1,"['ウェブスター', '湖']",別名,0.5,0.0
209,1054775,1,1,1,"['Webster', '▁', 'Lake']",別名,0.6666666666666666,0.0
210,1054775,1,1,0,"['チャウバナガンガマウグ', '湖']",別名,0.5,0.0
211,1054775,0,0,0,['オオクチバス'],別名,0.16666666666666666,0.0
212,1054775,0,0,0,['コクチバス'],別名,0.16666666666666666,0.0
213,1054775,0,0,0,['クサリカワカマス'],別名,0.16666666666666666,0.0
214,1054775,0,0,0,"['chain', '▁', 'pickerel']",別名,0.16666666666666666,0.0
215,1054775,0,0,0,['マス'],別名,0.16666666666666666,0.0
216,1054775,1,0,1,"['ウェブスター', '湖']",別名,0.3333333333333333,0.0
217,1054775,1,0,0,"['チャウバナガンガマウグ', '湖']",別名,0.3333333333333333,0.0
218,1054775,1,1,1,"['Lake', '▁', 'Chargoggagoggmanchauggagoggchaubunagungamaugg']",別名,0.5,0.0
219,1054775,1,0,1,"['ウェブスター', '湖']",別名,0.3333333333333333,0.0
220,1054775,0,0,0,"['チャウバナガンガマウグ', '湖']",別名,0.16666666666666666,0.0
221,1054775,0,0,0,"['チャウバナガンガマウグ', '湖']",別名,0.16666666666666666,0.0
222,1054775,0,0,0,"['チャウバナガンガマウグ', '湖']",別名,0.16666666666666666,0.0
223,1054775,0,0,0,"['North', '▁', 'Pond']",別名,0.16666666666666666,0.0
224,1054775,0,0,0,"['Middle', '▁', 'Pond']",別名,0.16666666666666666,0.0
225,1054775,0,0,0,"['South', '▁', 'Pond']",別名,0.16666666666666666,0.0
226,1054775,0,0,0,"['Samuel', '▁', 'Slater']",別名,0.16666666666666666,0.0
227,1054775,0,0,0,"['Cranston', '▁', 'Print', '▁', 'Works']",別名,0.16666666666666666,0.0
228,1054775,0,0,0,['湖'],別名,0.16666666666666666,0.0
229,1054775,0,0,1,"['チャーゴグガゴグマンチャウグガゴグチャウバナガンガマウグ', '湖']",別名,0.16666666666666666,0.0
230,1054775,0,1,1,['湖'],種類,0.8333333333333334,0.0
231,1054775,0,1,1,"['自然', '湖']",種類,0.8333333333333334,0.0
232,1054775,0,0,0,"['ウェブスター', '湖']",種類,0.16666666666666666,0.0
233,1054775,1,0,0,['湖'],種類,0.16666666666666666,0.0
234,1054775,1,0,0,['湖'],種類,0.3333333333333333,0.0
235,1054775,1,0,0,"['チャーゴグガゴグマンチャウグガゴグチャウバナガンガマウグ', '湖']",種類,0.16666666666666666,0.0
236,1054775,0,0,0,"['氷', '湖']",種類,0.16666666666666666,0.0
237,1054775,0,0,0,"['メモリアル', '・', 'ビーチ', '・', 'パーク']",観光地,0.16666666666666666,0.0
238,1054775,1,1,1,['オオクチバス'],動物,0.6666666666666666,0.0
239,1054775,1,1,1,['コクチバス'],動物,0.5,0.0
240,1054775,1,0,1,['クサリカワカマス'],動物,0.3333333333333333,0.0
241,1054775,1,1,1,['マス'],動物,0.5,0.0
242,1054775,0,0,0,"['Lake', '▁', 'Chaubunagungamaug']",動物,0.16666666666666666,0.0
243,1054775,0,0,0,"['ウェブスター', '湖']",動物,0.16666666666666666,0.0
244,1054775,0,0,0,"['Webster', '▁', 'Lake']",動物,0.16666666666666666,0.0
245,1054775,0,0,0,['ウェブスター'],動物,0.16666666666666666,0.0
246,1054775,0,0,0,"['チャーゴグガゴグマンチャウグガゴグチャウバナガンガマウグ', '湖']",動物,0.16666666666666666,0.0
247,1054775,0,0,0,"['Lake', '▁', 'Chargoggagoggmanchauggagoggchaubunagungamaugg']",動物,0.16666666666666666,0.0
248,1054775,0,0,0,"['ウェブスター', '湖']",動物,0.16666666666666666,0.0
249,1054775,0,0,0,"['ノース', 'ポンド']",動物,0.16666666666666666,0.0
250,1054775,0,0,0,"['ミドル', 'ポンド']",動物,0.16666666666666666,0.0
251,1054775,0,0,0,"['サウス', 'ポンド']",動物,0.16666666666666666,0.0
252,1054775,0,0,1,"['chain', '▁', 'pickerel']",動物,0.16666666666666666,0.0
253,1054775,0,0,0,"['木綿', '工場']",産業,0.16666666666666666,0.0
254,1054775,0,0,0,['ウェブスター'],湖岸の地域区分,0.16666666666666666,0.0
255,1054775,1,0,0,['マサチューセッツ'],湖岸の地域区分,0.3333333333333333,0.0
256,1054775,1,0,0,"['コネチカット', '州', 'イースト', 'ライム']",湖岸の地域区分,0.16666666666666666,0.0
257,1054775,0,0,0,"['マサチューセッツ', '州', 'オー', 'バーン']",湖岸の地域区分,0.16666666666666666,0.0
258,1054775,1,0,0,"['マサチューセッツ', '州']",湖岸の地域区分,0.16666666666666666,0.0
259,1054775,0,0,0,"['コネチカット', '州']",湖岸の地域区分,0.16666666666666666,0.0
260,1054775,0,0,0,"['マサチューセッツ', '州']",湖岸の地域区分,0.16666666666666666,0.0
261,1054775,1,0,0,"['Long', '▁', 'Pond']",湖岸の地域区分,0.16666666666666666,0.0
262,1054775,1,0,0,['North'],湖岸の地域区分,0.16666666666666666,0.0
263,1054775,1,0,0,['コネチカット'],湖岸の地域区分,0.16666666666666666,0.0
264,1054775,0,0,0,['ライム'],湖岸の地域区分,0.16666666666666666,0.0
265,1054775,0,0,0,"['地元', 'に', '住む']",名前の謂れ,0.16666666666666666,0.0
266,1054775,0,0,0,"['ニプマク', '族', 'の', '言語', 'で', '「', '境界', 'に', 'ある', '釣り場', '」', 'という', '意味']",名前の謂れ,0.16666666666666666,0.0
267,1054775,1,0,0,"['湖岸', 'が', '入り組ん', 'だ', '形状', 'を', 'し', 'て', 'いる', 'ため', '、']",名前の謂れ,0.16666666666666666,0.0
268,1054775,0,0,1,"['地元', 'に', '住む', 'ニプマク', '族', 'の', '言語', 'で', '「', '境界', 'に', 'ある', '釣り場', '」', 'という', '意味']",名前の謂れ,0.16666666666666666,0.0
269,1054775,0,0,0,"['1812', '年', 'に', 'アメリカ', '産業', '革命', 'の', '父', 'と', '呼ば', 'れる', 'サミュエル', '・', 'スレーター']",名前の謂れ,0.16666666666666666,0.0
270,1054775,0,0,0,"['「', 'チャーゴグガゴグマンチャウグガゴグチャウバナガンガマウグ', '湖', '」', '(', 'Lake', '▁', 'Chargoggagoggmanchauggagoggchaubunagungamaugg', ')', 'と', 'いう', 'より', '長い', '名称', 'を', '使用', 'し', 'て', 'いる', '。']",名前の謂れ,0.16666666666666666,0.0
271,1054775,1,1,0,"['北緯', '42', '度', '02', '分', '30', '秒']",座標・緯度,0.6666666666666666,0.0
272,1054775,1,1,0,"['北緯', '42', '.', '04167', '度']",座標・緯度,0.6666666666666666,0.0
273,1054775,1,0,0,"['4', '▁', 'm']",座標・緯度,0.16666666666666666,0.0
274,1054775,0,0,0,"['42', '.', '04167']",座標・緯度,0.16666666666666666,0.0
275,1054775,1,1,0,"['西経', '71', '度', '50', '分', '30', '秒']",座標・経度,0.6666666666666666,0.0
276,1054775,1,1,0,"['西経', '71', '.', '84167', '度']",座標・経度,0.6666666666666666,0.0
277,1054775,1,0,0,"['-', '71', '.', '84167']",座標・経度,0.16666666666666666,0.0
278,1054775,0,0,0,['北緯'],島,0.16666666666666666,0.0
279,1054775,1,0,0,"['42', '.', '04167']",島,0.16666666666666666,0.0
280,1054775,0,0,0,"['西経', '71', '.', '84167', '度']",幅,0.16666666666666666,0.0
281,1054775,1,0,0,"['-', '71', '.', '84167']",幅,0.16666666666666666,0.0
282,1054775,0,0,0,"['14', '▁', 'm']",水深,0.16666666666666666,0.0
283,1054775,0,0,0,"['解', '氷', '湖']",形成時期,0.16666666666666666,0.0
284,1054775,1,0,0,"['最終', '氷', '期']",形成時期,0.16666666666666666,0.0
285,1054775,0,0,0,['最終'],形成時期,0.16666666666666666,0.0
286,1054775,1,0,0,['期'],形成時期,0.16666666666666666,0.0
