text,attribute,model prediction,model choise,answer,model output
貯水池,種類,0,annotator,0,"[0.3325404226779938, 0.3328760266304016, 0.3345835208892822]"
瀬之波橋,橋・トンネル,0,crowd,0,"[0.3326336145401001, 0.33467409014701843, 0.33269229531288147]"
南緯22度47分38秒,座標・緯度,1,crowd,0,"[0.33210238814353943, 0.33404451608657837, 0.3338531255722046]"
トルクメニ,湖岸の地域区分,0,annotator,0,"[0.3321080803871155, 0.33333221077919006, 0.33455967903137207]"
8.1km,長さ,0,annotator,0,"[0.33302414417266846, 0.33317503333091736, 0.3338008522987366]"
水系,流入・流出河川,0,annotator,0,"[0.3329903185367584, 0.3320542871952057, 0.3349553644657135]"
430▁km,周囲長,1,annotator,1,"[0.33409515023231506, 0.33145955204963684, 0.3344452381134033]"
北緯38.633度,座標・緯度,1,crowd,0,"[0.33036479353904724, 0.3353967070579529, 0.3342384994029999]"
オシリスの湖,動物,0,system,0,"[0.3347163796424866, 0.3330817222595215, 0.33220189809799194]"
"マガジャネス・イ・デ・ラ・アンタルティカ・チレーナ州,▁ティエラ・デル・フエゴ県",所在地,0,crowd,0,"[0.33030304312705994, 0.33555933833122253, 0.33413758873939514]"
93.7m,水面標高,0,system,1,"[0.334377646446228, 0.3328278362751007, 0.3327944874763489]"
ビオビオ州トルパン東部,所在地,1,crowd,1,"[0.3323732316493988, 0.3338422179222107, 0.3337845504283905]"
45ft,最大水深,0,crowd,1,"[0.3333200216293335, 0.3343472182750702, 0.3323327898979187]"
ニホンマムシ,別名,0,system,0,"[0.3340345025062561, 0.3320074677467346, 0.3339580297470093]"
性空上人が拓いたと言われる東霧島（つまきりしま）神社,名前の謂れ,0,annotator,0,"[0.3328736126422882, 0.33288389444351196, 0.33424249291419983]"
利根川,流入・流出河川,1,crowd,1,"[0.3319729268550873, 0.33535826206207275, 0.3326687812805176]"
ベニアマモ属,植物,0,crowd,0,"[0.3315097391605377, 0.33643093705177307, 0.3320593535900116]"
断層活動により隆起した古富士泥流の窪地を拡大させて形成された,成因,0,annotator,0,"[0.33226868510246277, 0.3323952555656433, 0.3353360891342163]"
Μοἵρις,動物,0,crowd,0,"[0.33297136425971985, 0.33376288414001465, 0.3332657814025879]"
無人島,島,0,annotator,0,"[0.3342669606208801, 0.3311133086681366, 0.3346197009086609]"
メダカ,別名,0,crowd,0,"[0.33175036311149597, 0.33472758531570435, 0.3335220515727997]"
東経138.56083度,座標・経度,1,crowd,0,"[0.33252808451652527, 0.33473697304725647, 0.33273497223854065]"
ふるさと広場,観光地,1,annotator,1,"[0.3317219614982605, 0.33269762992858887, 0.33558034896850586]"
支笏湖観光センター,観光地,1,crowd,1,"[0.3298305869102478, 0.33611318469047546, 0.33405622839927673]"
鬼怒川,流入・流出河川,1,system,0,"[0.33354318141937256, 0.3330211937427521, 0.333435595035553]"
江戸時代に開削された農業用水路・塩沢堰に施された改良事業の一環として建設されたものである,成因,0,annotator,0,"[0.330869197845459, 0.3308477997779846, 0.3382829427719116]"
グルジア,国,0,crowd,0,"[0.3334288001060486, 0.33360227942466736, 0.33296895027160645]"
松本市,所在地,0,system,0,"[0.33365461230278015, 0.3335321545600891, 0.3328132927417755]"
137.83472,座標・経度,0,annotator,0,"[0.3334871232509613, 0.3328596353530884, 0.3336532413959503]"
64.42000,島,0,annotator,0,"[0.33177825808525085, 0.33384233713150024, 0.3343793749809265]"
59.,座標・緯度,0,crowd,0,"[0.331255167722702, 0.3353089988231659, 0.3334358334541321]"
東海北陸自動車道桜ヶ池ハイウェイオアシスに隣接する,所在地,0,crowd,0,"[0.33155855536460876, 0.3358297049999237, 0.33261170983314514]"
21.033,座標・経度,1,system,0,"[0.33427882194519043, 0.332808256149292, 0.3329129219055176]"
金精トンネル,橋・トンネル,0,annotator,0,"[0.3330768942832947, 0.3301491141319275, 0.3367740511894226]"
湖,種類,0,crowd,0,"[0.3323623836040497, 0.3341807425022125, 0.333456814289093]"
東経13.792222度,座標・経度,0,annotator,0,"[0.33210596442222595, 0.3322390019893646, 0.33565500378608704]"
アメリカ合衆国,国,1,annotator,1,"[0.33314621448516846, 0.3329162001609802, 0.3339375853538513]"
東経137度50分36秒,座標・経度,1,crowd,0,"[0.3312416970729828, 0.3355865776538849, 0.3331717252731323]"
チョウザメ類,動物,1,annotator,1,"[0.33274129033088684, 0.332587331533432, 0.33467134833335876]"
北ホラント州,湖岸の地域区分,0,system,1,"[0.33474722504615784, 0.3318611979484558, 0.33339157700538635]"
"7,806ha",面積,0,annotator,0,"[0.332263320684433, 0.3332507610321045, 0.33448588848114014]"
530m,最大水深,1,crowd,1,"[0.332182914018631, 0.33499768376350403, 0.3328193724155426]"
佐濃,流入・流出河川,0,annotator,0,"[0.3284370005130768, 0.335472971200943, 0.3360900580883026]"
40▁m,平均水深,1,annotator,1,"[0.33010420203208923, 0.33469921350479126, 0.3351966142654419]"
北緯28度56分,島,0,crowd,0,"[0.3337364196777344, 0.33448687195777893, 0.3317767381668091]"
北緯36度55分27秒,島,0,crowd,0,"[0.3328740894794464, 0.33424118161201477, 0.3328847587108612]"
137,座標・経度,0,annotator,0,"[0.3328346908092499, 0.33224254846572876, 0.33492276072502136]"
渡り鳥,動物,0,crowd,0,"[0.3321363031864166, 0.33406031131744385, 0.33380335569381714]"
幸魂大橋,橋・トンネル,1,crowd,1,"[0.33214491605758667, 0.3358566462993622, 0.33199840784072876]"
平池古墳群,観光地,0,crowd,0,"[0.32864096760749817, 0.33784809708595276, 0.3335109055042267]"
コメ,産業,0,crowd,0,"[0.33208662271499634, 0.3343982696533203, 0.33351507782936096]"
水草,植物,0,annotator,0,"[0.33328112959861755, 0.33245065808296204, 0.3342682719230652]"
清久,観光地,0,crowd,0,"[0.332470566034317, 0.33413323760032654, 0.33339619636535645]"
ハウトリブ堤防,流入・流出河川,0,annotator,0,"[0.3318789601325989, 0.33380749821662903, 0.3343135714530945]"
オランダ風の風車,湖岸の地域区分,0,system,0,"[0.3342853784561157, 0.332151859998703, 0.33356282114982605]"
Hazar▁Denizi,別名,1,annotator,1,"[0.33284297585487366, 0.3332749009132385, 0.33388206362724304]"
グレンキャニオンダム,所在地,1,system,0,"[0.3338826298713684, 0.33344703912734985, 0.33267030119895935]"
泥炭地,種類,0,annotator,0,"[0.33132994174957275, 0.33384835720062256, 0.3348217010498047]"
中世に灌漑用として造られた,成因,0,crowd,0,"[0.3310498297214508, 0.33598408102989197, 0.33296605944633484]"
コアマモ,植物,0,annotator,0,"[0.3315511643886566, 0.3337514102458954, 0.334697425365448]"
約300m,長さ,0,crowd,1,"[0.33124589920043945, 0.3366323709487915, 0.33212170004844666]"
タンチョウヅル,植物,1,system,0,"[0.3334769010543823, 0.3330526649951935, 0.3334704637527466]"
2.8▁m▁(9.2,座標・緯度,0,crowd,0,"[0.33116546273231506, 0.3358269929885864, 0.3330075442790985]"
梓川,流入・流出河川,0,annotator,0,"[0.33233436942100525, 0.33338621258735657, 0.3342794179916382]"
アイオス・アキリオス島,島,1,annotator,1,"[0.32917362451553345, 0.3353797495365143, 0.33544662594795227]"
北緯67.500度,座標・緯度,0,annotator,0,"[0.33228474855422974, 0.33356228470802307, 0.3341529071331024]"
イェータランド,所在地,0,system,1,"[0.3339900076389313, 0.332637220621109, 0.3333727717399597]"
雲南省,別名,0,crowd,0,"[0.3328300416469574, 0.3348875939846039, 0.3322823643684387]"
小合溜,動物,0,annotator,0,"[0.331887811422348, 0.33265984058380127, 0.33545228838920593]"
栄町,湖岸の地域区分,0,annotator,0,"[0.33218124508857727, 0.33320847153663635, 0.334610253572464]"
北緯35度31分5.66秒,座標・緯度,0,annotator,0,"[0.3315720856189728, 0.333089679479599, 0.33533817529678345]"
性,成因,0,crowd,0,"[0.33270204067230225, 0.3343150019645691, 0.3329829275608063]"
東大鳥川,流入・流出河川,0,crowd,0,"[0.3329180181026459, 0.3336471617221832, 0.3334348499774933]"
西経111,座標・経度,0,annotator,0,"[0.3312947750091553, 0.33382296562194824, 0.3348822295665741]"
50▁km,幅,0,annotator,0,"[0.3313758075237274, 0.33281248807907104, 0.33581170439720154]"
国立公園,公園,0,annotator,0,"[0.3325458765029907, 0.3334312438964844, 0.3340228497982025]"
モンチェゴルスク市,湖岸の地域区分,1,system,1,"[0.33384573459625244, 0.3325454890727997, 0.3336087763309479]"
みどろいけ,動物,0,crowd,0,"[0.3326309621334076, 0.33409029245376587, 0.33327868580818176]"
カキツバタ[,別名,0,annotator,0,"[0.3334932029247284, 0.3329439163208008, 0.3335629105567932]"
千葉県北西部、印西市、佐倉市、成田市、印旛郡栄町、八千代市にまたがる,所在地,1,crowd,1,"[0.33155685663223267, 0.33514276146888733, 0.3333004117012024]"
沼,種類,0,annotator,0,"[0.3314336836338043, 0.3336876928806305, 0.3348786532878876]"
水系本流の東大鳥川上流,所在地,0,crowd,0,"[0.3304293155670166, 0.33507755398750305, 0.33449313044548035]"
Türkçe,島,0,crowd,0,"[0.33112844824790955, 0.33488646149635315, 0.3339850902557373]"
美笛の滝,観光地,0,system,1,"[0.334043025970459, 0.33208027482032776, 0.33387669920921326]"
ウミウチワ,動物,0,crowd,0,"[0.3328119218349457, 0.3336928188800812, 0.33349519968032837]"
養,産業,0,annotator,0,"[0.32922032475471497, 0.3353020250797272, 0.33547767996788025]"
木崎湖花火大会,湖岸の地域区分,0,crowd,0,"[0.3308590054512024, 0.33563753962516785, 0.3335034251213074]"
東経134度5分38.30秒,座標・経度,1,crowd,0,"[0.3320569396018982, 0.3342231810092926, 0.3337198793888092]"
の言葉で「美しい湖」または「輝く水」に由来する,名前の謂れ,0,crowd,0,"[0.33369308710098267, 0.3344442844390869, 0.33186259865760803]"
ヨシノボリ,別名,0,annotator,0,"[0.3324292004108429, 0.3336508572101593, 0.3339199125766754]"
u▁mi)水面標高6▁m▁(20▁f,貯水量,0,crowd,0,"[0.3311530649662018, 0.33459165692329407, 0.33425530791282654]"
エビモ,別名,0,crowd,0,"[0.3304310142993927, 0.33630767464637756, 0.33326131105422974]"
「上高地」が史蹟名勝天然紀念物保存法による「名勝及ビ天然紀念物」に指定される際の,名前の謂れ,0,crowd,0,"[0.3311592638492584, 0.3366544544696808, 0.3321863114833832]"
鶴の舞橋,橋・トンネル,1,annotator,1,"[0.33327776193618774, 0.332109272480011, 0.3346129059791565]"
ミネアポリス・セントポール,所在地,0,annotator,0,"[0.3318864703178406, 0.3337726294994354, 0.3343408405780792]"
マサチューセッツ州ウースター郡,所在地,0,crowd,0,"[0.3330345153808594, 0.33349835872650146, 0.33346715569496155]"
円墳,観光地,0,annotator,0,"[0.33295831084251404, 0.3321290910243988, 0.33491259813308716]"
木崎湖温泉,観光地,1,annotator,1,"[0.33114051818847656, 0.3333083987236023, 0.33555105328559875]"
工業,産業,1,system,0,"[0.33461159467697144, 0.3341619670391083, 0.3312264680862427]"
94.6[3][4][2]▁m,成因,0,annotator,0,"[0.33394256234169006, 0.33125734329223633, 0.33480003476142883]"
桐生競艇場,動物,0,annotator,0,"[0.33102813363075256, 0.3342316448688507, 0.33474019169807434]"
北緯44度,座標・緯度,0,annotator,0,"[0.33313077688217163, 0.33265697956085205, 0.33421218395233154]"
ヒシ,植物,1,crowd,1,"[0.33112195134162903, 0.3358478844165802, 0.33303016424179077]"
北緯,座標・緯度,0,crowd,0,"[0.3340257704257965, 0.3340677320957184, 0.3319065272808075]"
ニジマス,別名,0,annotator,0,"[0.3318080008029938, 0.3308965861797333, 0.33729538321495056]"
24.1メートル,長さ,1,annotator,1,"[0.3331025540828705, 0.3310922384262085, 0.3358052372932434]"
2～4▁m,平均水深,1,crowd,1,"[0.33306798338890076, 0.3342578709125519, 0.33267414569854736]"
弱アルカリ性,水質（淡水・汽水）,1,annotator,1,"[0.3315356373786926, 0.33334246277809143, 0.33512184023857117]"
ため池,種類,1,annotator,1,"[0.3308440148830414, 0.3335705101490021, 0.3355855345726013]"
近隣の葛温泉から引湯をしている木崎湖温泉を擁し,所在地,0,annotator,0,"[0.3322107791900635, 0.3338245749473572, 0.33396461606025696]"
ニュージーランド,国,1,crowd,1,"[0.333161324262619, 0.33381375670433044, 0.33302491903305054]"
利根川洪水,流入・流出河川,1,system,0,"[0.33404818177223206, 0.33389273285865784, 0.3320590853691101]"
約249km2,面積,1,crowd,1,"[0.33095836639404297, 0.33584064245224, 0.33320099115371704]"
119▁km,長さ,1,crowd,1,"[0.3336355686187744, 0.334403395652771, 0.331961065530777]"
シコット[,別名,0,system,0,"[0.33344531059265137, 0.33331483602523804, 0.3332398533821106]"
イグサ,植物,0,crowd,1,"[0.3313453197479248, 0.3352392315864563, 0.3334154486656189]"
アイヌ語の「フーレ・ペツ」（赤い川）。これは本来、流入河川の風蓮川を指した地名であり、,名前の謂れ,0,annotator,0,"[0.33016252517700195, 0.3338259756565094, 0.33601149916648865]"
エネットビュルゲン,湖岸の地域区分,1,annotator,1,"[0.33265939354896545, 0.33296680450439453, 0.33437374234199524]"
ラント,国,0,system,0,"[0.33407846093177795, 0.3329676389694214, 0.33295387029647827]"
池,流入・流出河川,0,crowd,0,"[0.33257782459259033, 0.33627253770828247, 0.3311496675014496]"
ホラント州,湖岸の地域区分,0,crowd,0,"[0.3323918581008911, 0.3345829248428345, 0.333025187253952]"
東経136.727278度,座標・経度,1,crowd,0,"[0.3326035141944885, 0.33467406034469604, 0.3327224552631378]"
三日月湖,種類,1,annotator,1,"[0.3318437337875366, 0.3336496651172638, 0.3345066010951996]"
ブレ,最大水深,0,annotator,0,"[0.3317635655403137, 0.33276626467704773, 0.33547013998031616]"
埼玉地区,所在地,0,annotator,0,"[0.33265647292137146, 0.33335933089256287, 0.3339841961860657]"
塩沢堰,成因,0,crowd,0,"[0.33191341161727905, 0.33482590317726135, 0.3332606852054596]"
白鳥,動物,0,crowd,1,"[0.33240747451782227, 0.33441466093063354, 0.3331778347492218]"
北緯43,島,0,crowd,0,"[0.3300953805446625, 0.33824604749679565, 0.33165857195854187]"
酸栄養湖,種類,1,crowd,1,"[0.3310360908508301, 0.3344947397708893, 0.33446913957595825]"
湖,種類,0,annotator,0,"[0.33085328340530396, 0.3335397243499756, 0.33560705184936523]"
ボリビアの,国内位置,0,annotator,0,"[0.3337215483188629, 0.3325011730194092, 0.3337772786617279]"
北緯36.37000度,座標・緯度,1,crowd,0,"[0.33218902349472046, 0.3357156217098236, 0.33209535479545593]"
山,成因,0,annotator,0,"[0.33082467317581177, 0.33389535546302795, 0.3352799117565155]"
ティエンチ,別名,1,system,1,"[0.3349241614341736, 0.3321009576320648, 0.3329748511314392]"
淡水,水質（淡水・汽水）,1,annotator,1,"[0.3337188959121704, 0.3319525420665741, 0.3343285918235779]"
御菩薩池,別名,0,crowd,1,"[0.33253830671310425, 0.3339022099971771, 0.33355948328971863]"
36.59806,座標・緯度,0,annotator,0,"[0.33320069313049316, 0.3332463204860687, 0.3335530459880829]"
東経136度52分08秒,座標・経度,1,crowd,0,"[0.3314042091369629, 0.3362507224082947, 0.33234503865242004]"
ホシハジロ,動物,1,system,1,"[0.3336148262023926, 0.3328179121017456, 0.3335672616958618]"
氷河湖,成因,1,system,1,"[0.3342062830924988, 0.33278387784957886, 0.3330098092556]"
ヨシやマコモを餌にする[21]。,名前の謂れ,0,annotator,0,"[0.3316682279109955, 0.33372482657432556, 0.33460700511932373]"
ため池百選,種類,0,crowd,0,"[0.33159780502319336, 0.33506396412849426, 0.33333826065063477]"
ヴァトナヨークトル氷河の氷冠の北西側,所在地,0,annotator,0,"[0.3322891891002655, 0.33310094475746155, 0.33460989594459534]"
「甘い海」の意味,名前の謂れ,0,annotator,0,"[0.33077988028526306, 0.3337598145008087, 0.3354603350162506]"
トゥルカナ湖に次いで北,所在地,0,crowd,0,"[0.3318599462509155, 0.3367583751678467, 0.3313817083835602]"
湖沼,種類,0,crowd,1,"[0.33225545287132263, 0.33424118161201477, 0.3335033655166626]"
東経130度55分52秒,幅,0,crowd,0,"[0.3307310938835144, 0.33612558245658875, 0.3331433832645416]"
北緯52度51分59秒,座標・緯度,1,crowd,0,"[0.3283098042011261, 0.33776596188545227, 0.33392423391342163]"
Lake▁Merom,動物,0,crowd,0,"[0.33046016097068787, 0.3371599316596985, 0.33237987756729126]"
ソウギョ,別名,0,crowd,0,"[0.33131691813468933, 0.335629940032959, 0.3330531120300293]"
北緯10.23250度,島,0,annotator,0,"[0.33179277181625366, 0.3334602415561676, 0.3347470164299011]"
98.8756,幅,0,crowd,0,"[0.3337435722351074, 0.33382099866867065, 0.33243539929389954]"
マサチューセッツ州ウースター郡ウェブスター,所在地,1,annotator,1,"[0.33034640550613403, 0.33431825041770935, 0.3353353440761566]"
しぶき氷,観光地,1,annotator,1,"[0.33252421021461487, 0.33310291171073914, 0.3343729078769684]"
北緯0度38分,座標・緯度,1,crowd,0,"[0.3317430317401886, 0.335789293050766, 0.3324677050113678]"
鴨川,流入・流出河川,0,crowd,0,"[0.3310471773147583, 0.33636292815208435, 0.33258992433547974]"
2.6845,座標・緯度,0,annotator,0,"[0.3329823613166809, 0.33270570635795593, 0.33431190252304077]"
11.90[1]▁km2,面積,1,crowd,1,"[0.3319697976112366, 0.3345537483692169, 0.3334764540195465]"
クビレミドロ,別名,0,system,0,"[0.33351993560791016, 0.33296501636505127, 0.3335150480270386]"
カヤツリグサ科,植物,0,crowd,0,"[0.332287460565567, 0.33406588435173035, 0.33364665508270264]"
223万▁m3,貯水量,1,crowd,1,"[0.332017719745636, 0.33480796217918396, 0.33317431807518005]"
約60m,水深,1,annotator,1,"[0.33011752367019653, 0.3348380923271179, 0.33504438400268555]"
アースダム,成因,0,annotator,0,"[0.3344338536262512, 0.33087125420570374, 0.33469492197036743]"
北緯36.06806度,座標・緯度,1,crowd,0,"[0.3333938419818878, 0.33399295806884766, 0.3326131999492645]"
宇佐市,湖岸の地域区分,0,crowd,1,"[0.33099284768104553, 0.33500391244888306, 0.3340032696723938]"
養殖,産業,0,annotator,0,"[0.33111727237701416, 0.3338293731212616, 0.33505335450172424]"
藻類,植物,0,crowd,0,"[0.33310285210609436, 0.33359023928642273, 0.3333069086074829]"
湖,種類,1,system,1,"[0.33462440967559814, 0.3317122757434845, 0.3336632549762726]"
みぞろがいけ,別名,0,crowd,0,"[0.33205512166023254, 0.33602508902549744, 0.33191975951194763]"
ゴリ,動物,1,annotator,1,"[0.33272144198417664, 0.33254167437553406, 0.3347369134426117]"
埼玉県加須市旗井字明神,所在地,1,annotator,1,"[0.3317367434501648, 0.3337465822696686, 0.33451664447784424]"
下,所在地,0,crowd,0,"[0.3314453065395355, 0.33427944779396057, 0.3342752456665039]"
湖,種類,1,crowd,1,"[0.3319891691207886, 0.33492714166641235, 0.3330836594104767]"
タンチョウヅル,別名,0,system,0,"[0.333462655544281, 0.3332885801792145, 0.3332487642765045]"
ドン川,流入・流出河川,1,crowd,1,"[0.331662118434906, 0.33516398072242737, 0.333173930644989]"
日本,国,0,crowd,0,"[0.3323742747306824, 0.33500686287879944, 0.3326188623905182]"
原,産業,0,crowd,0,"[0.33323389291763306, 0.3342738449573517, 0.33249226212501526]"
スモーランド地方,湖岸の地域区分,0,annotator,0,"[0.333432674407959, 0.3327511250972748, 0.3338162302970886]"
蓼科山から北西,所在地,0,annotator,0,"[0.3322647213935852, 0.33348068594932556, 0.3342546224594116]"
北緯34度55分46秒,島,0,crowd,0,"[0.33171358704566956, 0.33474087715148926, 0.3335455060005188]"
カスピ海の奥,所在地,0,annotator,0,"[0.3326649069786072, 0.33361464738845825, 0.33372047543525696]"
トルコ,国,0,annotator,0,"[0.331435889005661, 0.3335702419281006, 0.3349938988685608]"
アメリカ合衆国東部の多くの水域,所在地,0,crowd,0,"[0.33332088589668274, 0.3345124125480652, 0.33216673135757446]"
支笏湖を「シコッペッ[8]（支笏川、現在の千歳川）の水源の湖」の意で「シコットホ,名前の謂れ,0,annotator,0,"[0.33075740933418274, 0.33306562900543213, 0.3361769914627075]"
タヌキ,動物,1,annotator,1,"[0.33168670535087585, 0.33355849981307983, 0.3347547948360443]"
オオクチバス,別名,0,annotator,0,"[0.33198729157447815, 0.3321625292301178, 0.33585014939308167]"
