text,attribute,model prediction,model choise,answer,model output
ハクチョウ,動物,1,crowd,1,"[0.3150320053100586, 0.6781384944915771, -1.1450284719467163]"
228▁m,水深,0,crowd,0,"[0.1367684304714203, 0.9603263139724731, -1.2520182132720947]"
中華人民共和国,国,1,crowd,1,"[0.035301391035318375, 0.982987642288208, -1.0986883640289307]"
38.633,座標・緯度,0,crowd,0,"[0.055605702102184296, 1.1933315992355347, -1.3428958654403687]"
水鳥,動物,0,crowd,0,"[0.279182493686676, 0.6875602006912231, -1.1092759370803833]"
植物群落,構成する湖沼,0,crowd,0,"[0.01923488825559616, 0.7846400737762451, -0.921653151512146]"
賀茂川,流入・流出河川,1,crowd,0,"[0.26057353615760803, 0.6436142921447754, -1.0459805727005005]"
湖,種類,1,crowd,1,"[0.03236596658825874, 1.0054826736450195, -1.1186927556991577]"
滝ノ沢,流入・流出河川,1,crowd,1,"[0.32053864002227783, 0.7363922595977783, -1.206899642944336]"
古墳,観光地,0,crowd,0,"[0.24705076217651367, 1.1431893110275269, -1.585140347480774]"
アルゼンチン,国,0,crowd,0,"[0.024356670677661896, 0.8620508909225464, -0.9586901664733887]"
36.50083,座標・緯度,0,crowd,0,"[0.05481588467955589, 1.1298737525939941, -1.294378638267517]"
渡り鳥,動物,0,crowd,0,"[0.3281773626804352, 0.6893315315246582, -1.1689757108688354]"
1982年,形成時期,0,crowd,0,"[-0.1153348907828331, 0.7548491954803467, -0.7502543926239014]"
43.700,座標・緯度,0,crowd,0,"[0.41283631324768066, 0.6378836631774902, -1.288435459136963]"
赤,構成する湖沼,0,crowd,0,"[-0.02226058393716812, 0.8901195526123047, -0.9343556761741638]"
氷河湖,形成時期,0,crowd,0,"[-0.07404549419879913, 0.7845609188079834, -0.8200452327728271]"
北緯28.933度,座標・緯度,0,annotator,0,"[-0.9961235523223877, 0.02286427840590477, 0.6091774702072144]"
チャウバナガンガマウグ湖,別名,0,crowd,0,"[0.04175809025764465, 0.872696042060852, -1.065195918083191]"
8910111213141516171819上水道,周囲長,0,crowd,0,"[0.027191780507564545, 0.7540072202682495, -0.8961833715438843]"
)▁[3]水量12,成因,0,crowd,0,"[0.35317283868789673, 1.3013651371002197, -1.8758243322372437]"
140.25000,座標・経度,0,crowd,0,"[0.04330695420503616, 1.1180940866470337, -1.2813783884048462]"
Markermeer▁マルケルメーア,読み,0,crowd,0,"[0.3322604298591614, 0.8636027574539185, -1.3651139736175537]"
サワギキョウ,植物,0,crowd,1,"[0.2898625433444977, 0.6150641441345215, -1.039527177810669]"
922▁ft,水面標高,0,crowd,1,"[0.07093970477581024, 0.8679095506668091, -1.0776712894439697]"
134.0939722,座標・経度,0,crowd,0,"[-0.06190476566553116, 0.9038505554199219, -0.965925395488739]"
オオセグロカモメ,別名,0,crowd,0,"[0.3174687623977661, 0.692044734954834, -1.152756690979004]"
ショウジョウバカマ,植物,1,crowd,1,"[0.27617770433425903, 0.6530591249465942, -1.0620161294937134]"
イラン,国,1,crowd,1,"[0.010369791649281979, 0.8794559240341187, -0.9624462127685547]"
4.0▁m,透明度,1,crowd,1,"[0.08065290004014969, 0.9870190620422363, -1.2192776203155518]"
ヌー,別名,0,crowd,0,"[0.3467019498348236, 0.7186081409454346, -1.2035526037216187]"
"24,321,000▁エーカー・フィート",貯水量,0,crowd,1,"[0.412651002407074, 1.2932512760162354, -1.9083391427993774]"
武藏小埼沼,別名,0,crowd,0,"[0.09447533637285233, 0.8159759044647217, -1.0430777072906494]"
バルカン半島,所在地,0,crowd,1,"[0.2593393623828888, 0.8109652996063232, -1.2106815576553345]"
カナダ,国,1,crowd,0,"[0.10291113704442978, 1.0254743099212646, -1.2264914512634277]"
キンクロハジロ,別名,0,crowd,0,"[0.3119145929813385, 0.6995736360549927, -1.1635667085647583]"
貯水池,種類,0,crowd,0,"[0.26379266381263733, 0.7060009241104126, -1.110236644744873]"
瀬之波橋,橋・トンネル,0,crowd,0,"[0.008252043277025223, 0.8180813789367676, -0.9612734913825989]"
南緯22度47分38秒,座標・緯度,0,annotator,0,"[-1.045466423034668, 0.040892988443374634, 0.6300374865531921]"
トルクメニ,湖岸の地域区分,0,crowd,0,"[0.2833673059940338, 0.690951943397522, -1.1145373582839966]"
8.1km,長さ,1,crowd,0,"[0.24413537979125977, 1.2887662649154663, -1.7370719909667969]"
水系,流入・流出河川,0,crowd,0,"[0.039356790482997894, 1.0024093389511108, -1.1146951913833618]"
430▁km,周囲長,0,crowd,1,"[0.3059524893760681, 0.9142664670944214, -1.390792727470398]"
北緯38.633度,座標・緯度,0,annotator,0,"[-1.007952332496643, -0.04534202069044113, 0.6863856315612793]"
オシリスの湖,動物,0,crowd,0,"[-0.2744678556919098, 0.8333932161331177, -0.6825551390647888]"
"マガジャネス・イ・デ・ラ・アンタルティカ・チレーナ州,▁ティエラ・デル・フエゴ県",所在地,0,crowd,0,"[0.10270726680755615, 1.1286576986312866, -1.4299033880233765]"
93.7m,水面標高,1,crowd,1,"[0.03176286816596985, 1.0462877750396729, -1.2069631814956665]"
ビオビオ州トルパン東部,所在地,1,crowd,1,"[-0.13015693426132202, 0.9442263841629028, -0.9422403573989868]"
45ft,最大水深,0,crowd,1,"[0.07973850518465042, 1.0648515224456787, -1.2818808555603027]"
ニホンマムシ,別名,0,crowd,0,"[0.30865851044654846, 0.7009767293930054, -1.1549681425094604]"
性空上人が拓いたと言われる東霧島（つまきりしま）神社,名前の謂れ,0,crowd,0,"[0.26453346014022827, 0.9501709938049316, -1.3446024656295776]"
利根川,流入・流出河川,1,crowd,1,"[0.237272709608078, 0.6848629713058472, -1.0684983730316162]"
ベニアマモ属,植物,0,crowd,0,"[0.09291470795869827, 0.6061223745346069, -0.8246809244155884]"
断層活動により隆起した古富士泥流の窪地を拡大させて形成された,成因,0,crowd,0,"[-0.40874814987182617, 1.1619678735733032, -0.8964557647705078]"
Μοἵρις,動物,0,crowd,0,"[-0.02604304999113083, 0.8259644508361816, -0.918353796005249]"
無人島,島,0,crowd,0,"[0.29766756296157837, 0.8273054361343384, -1.2511924505233765]"
メダカ,別名,0,crowd,0,"[0.30501091480255127, 0.6495773792266846, -1.0853372812271118]"
東経138.56083度,座標・経度,0,annotator,0,"[-0.9053149223327637, 0.011409666389226913, 0.5770384073257446]"
ふるさと広場,観光地,0,crowd,1,"[0.0015473570674657822, 0.7690434455871582, -0.89610755443573]"
支笏湖観光センター,観光地,1,crowd,1,"[-0.11178233474493027, 0.8012707233428955, -0.8099707961082458]"
鬼怒川,流入・流出河川,0,crowd,0,"[0.2859194874763489, 0.7289062738418579, -1.1530649662017822]"
江戸時代に開削された農業用水路・塩沢堰に施された改良事業の一環として建設されたものである,成因,0,crowd,0,"[-0.16397863626480103, 1.3853574991226196, -1.3774410486221313]"
グルジア,国,0,crowd,0,"[0.3418106436729431, 0.8067209720611572, -1.3111027479171753]"
松本市,所在地,0,crowd,0,"[-0.040063679218292236, 0.9278360605239868, -1.022887945175171]"
137.83472,座標・経度,1,crowd,0,"[5.2522867918014526e-05, 0.8839327096939087, -1.023856282234192]"
64.42000,島,0,crowd,0,"[0.10474789887666702, 1.2491451501846313, -1.4786640405654907]"
59.,座標・緯度,0,crowd,0,"[0.03593948110938072, 1.1493898630142212, -1.2902977466583252]"
東海北陸自動車道桜ヶ池ハイウェイオアシスに隣接する,所在地,0,crowd,0,"[-0.06512880325317383, 0.9161328077316284, -0.9775575399398804]"
21.033,座標・経度,0,crowd,0,"[0.0005828607827425003, 1.0994391441345215, -1.1927570104599]"
金精トンネル,橋・トンネル,0,crowd,0,"[-0.09017462283372879, 1.016206979751587, -1.0590665340423584]"
湖,種類,0,crowd,0,"[0.06245072931051254, 0.7616665363311768, -0.9167792201042175]"
東経13.792222度,座標・経度,0,annotator,0,"[-0.9997379779815674, 0.036263223737478256, 0.6152941584587097]"
アメリカ合衆国,国,1,crowd,1,"[0.0703023225069046, 1.001155972480774, -1.1685081720352173]"
東経137度50分36秒,座標・経度,0,annotator,0,"[-0.97852623462677, 0.0525655560195446, 0.5583152770996094]"
チョウザメ類,動物,0,crowd,1,"[0.04602525383234024, 0.824996829032898, -1.0053988695144653]"
北ホラント州,湖岸の地域区分,1,crowd,1,"[-0.07989377528429031, 0.779718279838562, -0.8024769425392151]"
"7,806ha",面積,0,crowd,0,"[0.12387090921401978, 1.2042995691299438, -1.474449872970581]"
530m,最大水深,1,crowd,1,"[-0.1264306902885437, 0.8639167547225952, -0.8580256700515747]"
佐濃,流入・流出河川,0,crowd,0,"[0.014410273171961308, 0.9088366031646729, -1.0479577779769897]"
40▁m,平均水深,1,crowd,1,"[0.18161523342132568, 1.256162166595459, -1.5673291683197021]"
北緯28度56分,島,0,annotator,0,"[-1.0547698736190796, -0.0077264271676540375, 0.6821472644805908]"
北緯36度55分27秒,島,0,annotator,0,"[-0.8337303400039673, 0.08740930259227753, 0.3287561237812042]"
137,座標・経度,0,crowd,0,"[0.34818729758262634, 0.7373292446136475, -1.2263767719268799]"
渡り鳥,動物,0,crowd,0,"[0.232071191072464, 0.7360049486160278, -1.0854618549346924]"
幸魂大橋,橋・トンネル,1,crowd,1,"[0.36133670806884766, 0.701492428779602, -1.2866795063018799]"
平池古墳群,観光地,0,crowd,0,"[-0.5113551616668701, 0.3242339789867401, -0.23666903376579285]"
コメ,産業,0,crowd,0,"[0.3202565610408783, 0.7699671983718872, -1.2475650310516357]"
水草,植物,0,crowd,0,"[0.11913031339645386, 0.6163367033004761, -0.838527262210846]"
清久,観光地,0,crowd,0,"[0.317327082157135, 0.6451939344406128, -1.1039581298828125]"
ハウトリブ堤防,流入・流出河川,0,crowd,0,"[0.011094270274043083, 0.7136874198913574, -0.8377430438995361]"
オランダ風の風車,湖岸の地域区分,0,crowd,0,"[-0.17926383018493652, 0.8251856565475464, -0.7501508593559265]"
Hazar▁Denizi,別名,0,crowd,1,"[0.5822120308876038, 0.9531433582305908, -1.7374259233474731]"
グレンキャニオンダム,所在地,0,crowd,0,"[0.3089531362056732, 0.6597907543182373, -1.1145589351654053]"
泥炭地,種類,0,crowd,0,"[-0.08947005122900009, 0.8002878427505493, -0.8265590667724609]"
中世に灌漑用として造られた,成因,0,crowd,0,"[0.04419340193271637, 1.1344938278198242, -1.3370915651321411]"
コアマモ,植物,0,crowd,0,"[0.33532577753067017, 0.677924633026123, -1.1690483093261719]"
約300m,長さ,0,crowd,1,"[-0.013547571375966072, 0.601219892501831, -0.7150008678436279]"
タンチョウヅル,植物,0,crowd,0,"[-0.10253075510263443, 0.721451997756958, -0.7334208488464355]"
2.8▁m▁(9.2,座標・緯度,0,crowd,0,"[0.5345610976219177, 1.518517255783081, -2.2670862674713135]"
梓川,流入・流出河川,0,crowd,0,"[0.29168984293937683, 0.6856464147567749, -1.1118215322494507]"
アイオス・アキリオス島,島,0,crowd,1,"[-0.11846553534269333, 0.853813648223877, -0.8582864999771118]"
北緯67.500度,座標・緯度,0,annotator,0,"[-0.871487021446228, 0.13818055391311646, 0.4015665650367737]"
イェータランド,所在地,0,crowd,1,"[0.27936169505119324, 0.674860954284668, -1.0948548316955566]"
雲南省,別名,0,crowd,0,"[0.0057618990540504456, 0.8216017484664917, -0.9598747491836548]"
小合溜,動物,0,crowd,0,"[-0.03456757962703705, 0.8833718299865723, -0.9457991123199463]"
栄町,湖岸の地域区分,0,crowd,0,"[-0.14317670464515686, 0.7670081853866577, -0.7297820448875427]"
北緯35度31分5.66秒,座標・緯度,1,crowd,0,"[-0.8729051947593689, 0.3385469317436218, 0.19215160608291626]"
性,成因,0,crowd,0,"[0.043182287365198135, 1.116918921470642, -1.2527943849563599]"
東大鳥川,流入・流出河川,0,crowd,0,"[-0.03406577557325363, 0.8180567026138306, -0.889473021030426]"
西経111,座標・経度,0,crowd,0,"[-0.05972085893154144, 0.8048602342605591, -0.8635603189468384]"
50▁km,幅,0,crowd,0,"[0.2637482285499573, 1.165326476097107, -1.5779119729995728]"
国立公園,公園,0,crowd,0,"[-0.06753301620483398, 0.8051978349685669, -0.8336247205734253]"
モンチェゴルスク市,湖岸の地域区分,1,crowd,1,"[-0.17109134793281555, 0.8826384544372559, -0.8334375023841858]"
みどろいけ,動物,0,crowd,0,"[-0.016507603228092194, 0.8870586156845093, -0.9773015975952148]"
カキツバタ[,別名,0,crowd,0,"[0.15735435485839844, 0.800986647605896, -1.1093220710754395]"
千葉県北西部、印西市、佐倉市、成田市、印旛郡栄町、八千代市にまたがる,所在地,1,crowd,1,"[-0.09260394424200058, 1.1269956827163696, -1.1749526262283325]"
沼,種類,0,crowd,0,"[0.03830892965197563, 0.9016976356506348, -1.0078668594360352]"
水系本流の東大鳥川上流,所在地,0,crowd,0,"[-0.08314301818609238, 1.0337860584259033, -1.0861148834228516]"
Türkçe,島,0,crowd,0,"[0.2106039822101593, 0.7056924104690552, -1.043681025505066]"
美笛の滝,観光地,0,crowd,1,"[0.08616204559803009, 0.8495669364929199, -1.0771185159683228]"
ウミウチワ,動物,0,crowd,0,"[0.30930447578430176, 0.6816462278366089, -1.1354957818984985]"
養,産業,0,crowd,0,"[0.047271016985177994, 1.0866591930389404, -1.2277750968933105]"
木崎湖花火大会,湖岸の地域区分,0,crowd,0,"[-0.12462364882230759, 0.835692286491394, -0.84059739112854]"
東経134度5分38.30秒,座標・経度,0,annotator,0,"[-1.0325651168823242, 0.017688723281025887, 0.627927303314209]"
の言葉で「美しい湖」または「輝く水」に由来する,名前の謂れ,0,crowd,0,"[-0.03855747729539871, 0.9172931909561157, -0.9985483884811401]"
ヨシノボリ,別名,0,crowd,0,"[0.2708609104156494, 0.6642274856567383, -1.0831984281539917]"
u▁mi)水面標高6▁m▁(20▁f,貯水量,0,crowd,0,"[0.7451950907707214, 1.4826300144195557, -2.4526660442352295]"
エビモ,別名,0,crowd,0,"[0.23247620463371277, 0.653722882270813, -1.0195832252502441]"
「上高地」が史蹟名勝天然紀念物保存法による「名勝及ビ天然紀念物」に指定される際の,名前の謂れ,0,crowd,0,"[-0.11133559793233871, 1.1786783933639526, -1.1593722105026245]"
鶴の舞橋,橋・トンネル,0,crowd,1,"[0.3136945962905884, 0.661657452583313, -1.1187551021575928]"
ミネアポリス・セントポール,所在地,0,crowd,0,"[0.24811652302742004, 0.7025221586227417, -1.1034042835235596]"
マサチューセッツ州ウースター郡,所在地,0,crowd,0,"[0.038759272545576096, 1.2268426418304443, -1.3706501722335815]"
円墳,観光地,0,crowd,0,"[-0.04157666116952896, 0.8088729381561279, -0.8616430163383484]"
木崎湖温泉,観光地,1,crowd,1,"[0.0024911370128393173, 0.7566006183624268, -0.880236804485321]"
工業,産業,0,crowd,0,"[0.04634975641965866, 0.9655216932296753, -1.0845050811767578]"
94.6[3][4][2]▁m,成因,0,crowd,0,"[0.4179704189300537, 1.4712104797363281, -2.064450740814209]"
桐生競艇場,動物,0,crowd,0,"[-0.20615851879119873, 0.8371249437332153, -0.7528731822967529]"
北緯44度,座標・緯度,1,crowd,0,"[-0.08140809088945389, 0.8052186965942383, -0.832818865776062]"
ヒシ,植物,1,crowd,1,"[0.1981862485408783, 0.6586484909057617, -0.9783021807670593]"
北緯,座標・緯度,0,crowd,0,"[0.3250615894794464, 0.7538497447967529, -1.23772394657135]"
ニジマス,別名,0,crowd,0,"[0.31606534123420715, 0.7090575695037842, -1.1664386987686157]"
24.1メートル,長さ,0,crowd,1,"[0.17878961563110352, 1.3172638416290283, -1.696386456489563]"
2～4▁m,平均水深,1,crowd,1,"[0.19817402958869934, 1.0557608604431152, -1.4249297380447388]"
弱アルカリ性,水質（淡水・汽水）,0,crowd,1,"[-0.10369003564119339, 0.7287254333496094, -0.7191991209983826]"
ため池,種類,0,crowd,1,"[0.22952592372894287, 0.6963778734207153, -1.0718045234680176]"
近隣の葛温泉から引湯をしている木崎湖温泉を擁し,所在地,0,crowd,0,"[-0.11594336479902267, 1.1391160488128662, -1.1660168170928955]"
ニュージーランド,国,1,crowd,1,"[0.02710835635662079, 0.9868923425674438, -1.0920273065567017]"
利根川洪水,流入・流出河川,0,crowd,0,"[-0.09631527215242386, 0.8138812780380249, -0.8400223851203918]"
約249km2,面積,1,crowd,1,"[-0.05463361740112305, 0.6964918375015259, -0.7874930500984192]"
119▁km,長さ,1,crowd,1,"[0.2772041857242584, 0.9634979963302612, -1.4115568399429321]"
シコット[,別名,0,crowd,0,"[0.2022947371006012, 0.8908514976501465, -1.2543762922286987]"
イグサ,植物,0,crowd,1,"[0.3258979618549347, 0.6754179000854492, -1.153693437576294]"
アイヌ語の「フーレ・ペツ」（赤い川）。これは本来、流入河川の風蓮川を指した地名であり、,名前の謂れ,0,crowd,0,"[0.4108765721321106, 1.0696746110916138, -1.675034999847412]"
エネットビュルゲン,湖岸の地域区分,1,crowd,1,"[0.2800266742706299, 0.6438053846359253, -1.0659692287445068]"
ラント,国,0,crowd,0,"[-0.021596096456050873, 0.8784372806549072, -0.9206703305244446]"
池,流入・流出河川,0,crowd,0,"[0.1956024467945099, 0.9594717025756836, -1.256482481956482]"
ホラント州,湖岸の地域区分,0,crowd,0,"[0.03833877295255661, 0.8293554782867432, -1.0045244693756104]"
東経136.727278度,座標・経度,0,annotator,0,"[-1.0245890617370605, -0.027284938842058182, 0.687576413154602]"
三日月湖,種類,1,crowd,1,"[-0.052492089569568634, 0.8772385120391846, -0.9615429639816284]"
ブレ,最大水深,0,crowd,0,"[0.3424559235572815, 0.6792513132095337, -1.1850289106369019]"
埼玉地区,所在地,1,crowd,0,"[-0.022701192647218704, 0.8955570459365845, -0.9932303428649902]"
塩沢堰,成因,0,crowd,0,"[0.09214934706687927, 0.7773786783218384, -0.9986699819564819]"
白鳥,動物,0,crowd,1,"[0.3172464966773987, 0.7356581687927246, -1.181708812713623]"
北緯43,島,0,crowd,0,"[0.29167640209198, 0.35437890887260437, -0.9083361029624939]"
酸栄養湖,種類,1,crowd,1,"[-0.007070265710353851, 1.0330705642700195, -1.136099100112915]"
湖,種類,0,crowd,0,"[0.07366155833005905, 1.118516445159912, -1.2836782932281494]"
ボリビアの,国内位置,0,crowd,0,"[-0.041634999215602875, 0.8393229246139526, -0.9256342053413391]"
北緯36.37000度,座標・緯度,0,annotator,0,"[-1.0220601558685303, 0.03835676237940788, 0.6207124590873718]"
山,成因,0,crowd,0,"[-0.015682652592658997, 0.8664517402648926, -0.9133133292198181]"
ティエンチ,別名,1,crowd,1,"[0.26170235872268677, 0.6304136514663696, -1.0217136144638062]"
淡水,水質（淡水・汽水）,1,crowd,1,"[0.3509907126426697, 0.6579616069793701, -1.1596002578735352]"
御菩薩池,別名,0,crowd,1,"[0.2017194926738739, 0.3745570182800293, -0.7276501655578613]"
36.59806,座標・緯度,0,crowd,0,"[0.01841188594698906, 1.1903449296951294, -1.3167937994003296]"
東経136度52分08秒,座標・経度,1,crowd,0,"[-0.5931028723716736, 0.22212259471416473, -0.03885353356599808]"
ホシハジロ,動物,0,crowd,1,"[0.30933305621147156, 0.6088602542877197, -1.053694248199463]"
氷河湖,成因,1,crowd,1,"[0.059588298201560974, 0.8204464912414551, -1.0168064832687378]"
ヨシやマコモを餌にする[21]。,名前の謂れ,0,crowd,0,"[-0.05199672281742096, 1.1465277671813965, -1.3050953149795532]"
ため池百選,種類,0,crowd,0,"[-0.2482326328754425, 0.7634525299072266, -0.6336734294891357]"
ヴァトナヨークトル氷河の氷冠の北西側,所在地,0,crowd,0,"[-0.7638902068138123, 0.3168754577636719, 0.13115563988685608]"
「甘い海」の意味,名前の謂れ,0,crowd,0,"[-0.1447053849697113, 0.9338721036911011, -0.913036584854126]"
トゥルカナ湖に次いで北,所在地,0,annotator,0,"[-0.831544816493988, 0.2413731813430786, 0.2826721668243408]"
湖沼,種類,0,crowd,1,"[0.3129015564918518, 0.6602655649185181, -1.1189383268356323]"
東経130度55分52秒,幅,0,annotator,0,"[-0.9002530574798584, 0.1028544157743454, 0.3279777765274048]"
北緯52度51分59秒,座標・緯度,0,annotator,0,"[-1.0531551837921143, 0.21130722761154175, 0.3241594731807709]"
Lake▁Merom,動物,0,crowd,0,"[0.5605963468551636, 0.9374575614929199, -1.6971079111099243]"
ソウギョ,別名,0,crowd,0,"[0.28863203525543213, 0.7470786571502686, -1.1791527271270752]"
北緯10.23250度,島,0,annotator,0,"[-0.9760481119155884, 0.03805629909038544, 0.5931582450866699]"
98.8756,幅,0,crowd,0,"[0.026744602248072624, 1.0940654277801514, -1.221234917640686]"
マサチューセッツ州ウースター郡ウェブスター,所在地,1,crowd,1,"[0.022113226354122162, 1.1987380981445312, -1.3520314693450928]"
しぶき氷,観光地,0,crowd,1,"[0.03610875830054283, 0.7371184825897217, -0.8825017213821411]"
北緯0度38分,座標・緯度,0,annotator,0,"[-0.8494559526443481, 0.03655083104968071, 0.3933941721916199]"
鴨川,流入・流出河川,0,crowd,0,"[0.2698522210121155, 0.7233383655548096, -1.1471928358078003]"
2.6845,座標・緯度,0,crowd,0,"[-0.02581971511244774, 1.075608491897583, -1.1340346336364746]"
11.90[1]▁km2,面積,1,crowd,1,"[0.5158386826515198, 1.4870120286941528, -2.2519357204437256]"
クビレミドロ,別名,0,crowd,0,"[0.2599430978298187, 0.7232741117477417, -1.1262680292129517]"
カヤツリグサ科,植物,0,crowd,0,"[-0.07473689317703247, 0.8088686466217041, -0.8541446924209595]"
223万▁m3,貯水量,1,crowd,1,"[-0.14123669266700745, 0.974626898765564, -1.02515709400177]"
約60m,水深,0,crowd,1,"[-0.004270309582352638, 0.7367260456085205, -0.8378015756607056]"
アースダム,成因,0,crowd,0,"[-0.002486640587449074, 0.789516806602478, -0.9070236086845398]"
北緯36.06806度,座標・緯度,0,annotator,0,"[-0.9762471914291382, 0.04053465276956558, 0.5726770162582397]"
宇佐市,湖岸の地域区分,0,crowd,1,"[-0.02224837988615036, 0.8468600511550903, -0.957644522190094]"
養殖,産業,0,crowd,0,"[0.256786048412323, 0.6799353361129761, -1.0858261585235596]"
藻類,植物,0,crowd,0,"[0.3096279203891754, 0.6787154674530029, -1.134998083114624]"
湖,種類,1,crowd,1,"[0.11694269627332687, 1.0049331188201904, -1.2314400672912598]"
みぞろがいけ,別名,0,crowd,0,"[-0.16714218258857727, 0.873964786529541, -0.8233222961425781]"
ゴリ,動物,1,crowd,1,"[0.3014647364616394, 0.6889100074768066, -1.1373494863510132]"
埼玉県加須市旗井字明神,所在地,1,crowd,1,"[-0.05451694875955582, 0.9685508012771606, -1.0463802814483643]"
下,所在地,0,crowd,0,"[0.0661366879940033, 1.0592466592788696, -1.2080947160720825]"
湖,種類,1,crowd,1,"[0.01906346157193184, 0.864472508430481, -0.9556899666786194]"
タンチョウヅル,別名,0,crowd,0,"[0.02018214762210846, 0.7192951440811157, -0.859088122844696]"
ドン川,流入・流出河川,1,crowd,1,"[-0.08542030304670334, 0.9090770483016968, -0.9053996801376343]"
日本,国,0,crowd,0,"[-0.0002666916698217392, 1.0671398639678955, -1.1504535675048828]"
原,産業,0,crowd,0,"[0.10895682126283646, 1.0884044170379639, -1.285516619682312]"
スモーランド地方,湖岸の地域区分,1,crowd,0,"[-0.11473643034696579, 0.7594082355499268, -0.7581915259361267]"
蓼科山から北西,所在地,0,crowd,0,"[0.03853420913219452, 0.7785073518753052, -0.9488487243652344]"
北緯34度55分46秒,島,0,annotator,0,"[-0.9106301665306091, 0.05612526461482048, 0.45448312163352966]"
カスピ海の奥,所在地,0,crowd,0,"[-0.0365789532661438, 0.8486368656158447, -0.9389873743057251]"
トルコ,国,0,crowd,0,"[0.00019416213035583496, 0.9551587104797363, -1.023617148399353]"
アメリカ合衆国東部の多くの水域,所在地,0,crowd,0,"[-0.15561404824256897, 1.0570420026779175, -1.038379430770874]"
