text,attribute,model prediction,model choise,answer,model output
ショウジョウバカマ,植物,1,crowd,1,"[0.1356712430715561, 0.7740458846092224, 0.0902828797698021]"
イラン,国,1,crowd,1,"[0.08070005476474762, 0.822047770023346, 0.09725210070610046]"
4.0▁m,透明度,1,crowd,1,"[0.0694475769996643, 0.8563372492790222, 0.07421515882015228]"
ヌー,別名,0,crowd,0,"[0.1251978874206543, 0.786802351474762, 0.08799979835748672]"
"24,321,000▁エーカー・フィート",貯水量,0,crowd,1,"[0.0710219219326973, 0.8984423279762268, 0.0305357463657856]"
武藏小埼沼,別名,0,crowd,0,"[0.10136473178863525, 0.8004215359687805, 0.0982138067483902]"
バルカン半島,所在地,0,crowd,1,"[0.12114524841308594, 0.7871139049530029, 0.09174082428216934]"
カナダ,国,1,crowd,0,"[0.07688111811876297, 0.8410686254501343, 0.08205027133226395]"
キンクロハジロ,別名,0,crowd,0,"[0.13147515058517456, 0.7698813080787659, 0.09864352643489838]"
貯水池,種類,0,crowd,0,"[0.12976594269275665, 0.7763774991035461, 0.0938565582036972]"
瀬之波橋,橋・トンネル,0,crowd,0,"[0.06822475790977478, 0.8253224492073059, 0.10645277053117752]"
南緯22度47分38秒,座標・緯度,0,annotator,0,"[0.02222093753516674, 0.4189198613166809, 0.5588592290878296]"
トルクメニ,湖岸の地域区分,0,crowd,0,"[0.11506633460521698, 0.7991671562194824, 0.0857664942741394]"
8.1km,長さ,1,crowd,0,"[0.090855672955513, 0.8670042157173157, 0.042140163481235504]"
水系,流入・流出河川,0,crowd,0,"[0.07406388223171234, 0.8422386646270752, 0.08369747549295425]"
430▁km,周囲長,0,crowd,1,"[0.10132844001054764, 0.8295402526855469, 0.06913125514984131]"
北緯38.633度,座標・緯度,0,annotator,0,"[0.019933709874749184, 0.3891183137893677, 0.5909480452537537]"
オシリスの湖,動物,0,crowd,0,"[0.0762217789888382, 0.7954944372177124, 0.1282837986946106]"
"マガジャネス・イ・デ・ラ・アンタルティカ・チレーナ州,▁ティエラ・デル・フエゴ県",所在地,0,crowd,0,"[0.08686424791812897, 0.8584980964660645, 0.05463770031929016]"
93.7m,水面標高,1,crowd,1,"[0.0656217411160469, 0.8517506122589111, 0.08262766897678375]"
ビオビオ州トルパン東部,所在地,1,crowd,1,"[0.08567354828119278, 0.8083992004394531, 0.10592721402645111]"
45ft,最大水深,0,crowd,1,"[0.06699329614639282, 0.8723893165588379, 0.06061742082238197]"
ニホンマムシ,別名,0,crowd,0,"[0.1271420568227768, 0.7887008190155029, 0.08415715396404266]"
性空上人が拓いたと言われる東霧島（つまきりしま）神社,名前の謂れ,0,crowd,0,"[0.07378672808408737, 0.8723461627960205, 0.05386706814169884]"
利根川,流入・流出河川,1,crowd,1,"[0.12880629301071167, 0.7649944424629211, 0.10619928687810898]"
ベニアマモ属,植物,0,crowd,0,"[0.11248230934143066, 0.7531417012214661, 0.13437606394290924]"
断層活動により隆起した古富士泥流の窪地を拡大させて形成された,成因,0,crowd,0,"[0.02780984342098236, 0.8377763032913208, 0.13441382348537445]"
Μοἵρις,動物,0,crowd,0,"[0.07090998440980911, 0.8237876296043396, 0.1053023561835289]"
無人島,島,0,crowd,0,"[0.11091434210538864, 0.812881588935852, 0.07620401680469513]"
メダカ,別名,0,crowd,0,"[0.13307254016399384, 0.768114447593689, 0.09881298989057541]"
東経138.56083度,座標・経度,0,annotator,0,"[0.024498291313648224, 0.4035998284816742, 0.5719018578529358]"
ふるさと広場,観光地,0,crowd,1,"[0.10260562598705292, 0.7777897715568542, 0.11960463970899582]"
支笏湖観光センター,観光地,1,crowd,1,"[0.09578199684619904, 0.7861002683639526, 0.11811770498752594]"
鬼怒川,流入・流出河川,0,crowd,0,"[0.11822087317705154, 0.7924999594688416, 0.08927914500236511]"
江戸時代に開削された農業用水路・塩沢堰に施された改良事業の一環として建設されたものである,成因,0,crowd,0,"[0.03909987211227417, 0.9140223264694214, 0.046877846121788025]"
グルジア,国,0,crowd,0,"[0.1138705462217331, 0.8147342205047607, 0.07139527052640915]"
松本市,所在地,0,crowd,0,"[0.0761992558836937, 0.8157456517219543, 0.10805511474609375]"
137.83472,座標・経度,1,crowd,0,"[0.10129362344741821, 0.8074637651443481, 0.09124260395765305]"
64.42000,島,0,crowd,0,"[0.055220089852809906, 0.8916851282119751, 0.05309482663869858]"
59.,座標・緯度,0,crowd,0,"[0.056852467358112335, 0.8718592524528503, 0.07128826528787613]"
東海北陸自動車道桜ヶ池ハイウェイオアシスに隣接する,所在地,0,crowd,0,"[0.07391909509897232, 0.833773136138916, 0.09230775386095047]"
21.033,座標・経度,0,crowd,0,"[0.05663815885782242, 0.87392657995224, 0.06943520903587341]"
金精トンネル,橋・トンネル,0,crowd,0,"[0.07900198549032211, 0.8354323506355286, 0.0855657085776329]"
湖,種類,0,crowd,0,"[0.10341692715883255, 0.7983448505401611, 0.09823822975158691]"
東経13.792222度,座標・経度,0,annotator,0,"[0.023538626730442047, 0.410370409488678, 0.5660909414291382]"
アメリカ合衆国,国,1,crowd,1,"[0.08185703307390213, 0.8446609377861023, 0.07348209619522095]"
東経137度50分36秒,座標・経度,0,annotator,0,"[0.025037989020347595, 0.43556129932403564, 0.5394007563591003]"
チョウザメ類,動物,0,crowd,1,"[0.09580415487289429, 0.8033446073532104, 0.10085127502679825]"
北ホラント州,湖岸の地域区分,1,crowd,1,"[0.07551772892475128, 0.8064299821853638, 0.11805232614278793]"
"7,806ha",面積,0,crowd,0,"[0.059813886880874634, 0.8708672523498535, 0.06931889802217484]"
530m,最大水深,1,crowd,1,"[0.09013635665178299, 0.8002308011054993, 0.10963288694620132]"
佐濃,流入・流出河川,0,crowd,0,"[0.07423749566078186, 0.8388849496841431, 0.08687755465507507]"
40▁m,平均水深,1,crowd,1,"[0.061891406774520874, 0.8881217837333679, 0.04998680204153061]"
北緯28度56分,島,0,annotator,0,"[0.01928051747381687, 0.3911767899990082, 0.5895426869392395]"
北緯36度55分27秒,島,0,crowd,0,"[0.03619641065597534, 0.5288119316101074, 0.4349916875362396]"
137,座標・経度,0,crowd,0,"[0.13099978864192963, 0.7779127359390259, 0.0910874754190445]"
渡り鳥,動物,0,crowd,0,"[0.1161765307188034, 0.7967106699943542, 0.08711283653974533]"
幸魂大橋,橋・トンネル,1,crowd,1,"[0.125574991106987, 0.7967814803123474, 0.07764352113008499]"
平池古墳群,観光地,0,crowd,0,"[0.027962878346443176, 0.6393113732337952, 0.33272573351860046]"
コメ,産業,0,crowd,0,"[0.1261862963438034, 0.788223147392273, 0.08559051901102066]"
水草,植物,0,crowd,0,"[0.11394286900758743, 0.7753621339797974, 0.11069502681493759]"
清久,観光地,0,crowd,0,"[0.13591697812080383, 0.7702227830886841, 0.0938602164387703]"
ハウトリブ堤防,流入・流出河川,0,crowd,0,"[0.10710776597261429, 0.7701755166053772, 0.12271670252084732]"
オランダ風の風車,湖岸の地域区分,0,crowd,0,"[0.05954747274518013, 0.8206626176834106, 0.11978988349437714]"
Hazar▁Denizi,別名,0,crowd,1,"[0.10090016573667526, 0.8577816486358643, 0.041318170726299286]"
グレンキャニオンダム,所在地,0,crowd,0,"[0.1283552646636963, 0.7811670899391174, 0.09047765284776688]"
泥炭地,種類,0,crowd,0,"[0.10169079154729843, 0.7822453379631042, 0.1160639077425003]"
中世に灌漑用として造られた,成因,0,crowd,0,"[0.048530954867601395, 0.8874169588088989, 0.06405210494995117]"
コアマモ,植物,0,crowd,0,"[0.13993720710277557, 0.7698256969451904, 0.09023713320493698]"
約300m,長さ,0,crowd,1,"[0.07427554577589035, 0.793665885925293, 0.1320585459470749]"
タンチョウヅル,植物,0,crowd,0,"[0.1045813038945198, 0.7624030709266663, 0.13301563262939453]"
2.8▁m▁(9.2,座標・緯度,0,crowd,0,"[0.057699982076883316, 0.9217451214790344, 0.020554834976792336]"
梓川,流入・流出河川,0,crowd,0,"[0.1266409307718277, 0.777567982673645, 0.09579110145568848]"
アイオス・アキリオス島,島,0,crowd,1,"[0.0883895605802536, 0.7941814064979553, 0.11742903292179108]"
北緯67.500度,座標・緯度,0,annotator,0,"[0.02745511382818222, 0.455473929643631, 0.5170709490776062]"
イェータランド,所在地,0,crowd,1,"[0.12108327448368073, 0.7887918949127197, 0.09012474864721298]"
雲南省,別名,0,crowd,0,"[0.10133525729179382, 0.7936597466468811, 0.10500499606132507]"
小合溜,動物,0,crowd,0,"[0.07329282909631729, 0.8198663592338562, 0.10684078186750412]"
栄町,湖岸の地域区分,0,crowd,0,"[0.08197402954101562, 0.7831135988235474, 0.13491231203079224]"
北緯35度31分5.66秒,座標・緯度,1,crowd,0,"[0.03148166462779045, 0.6025239825248718, 0.36599430441856384]"
性,成因,0,crowd,0,"[0.06466968357563019, 0.8606583476066589, 0.07467202842235565]"
東大鳥川,流入・流出河川,0,crowd,0,"[0.07966532558202744, 0.8082152009010315, 0.11211949586868286]"
西経111,座標・経度,0,crowd,0,"[0.09431261569261551, 0.7835803031921387, 0.12210708111524582]"
50▁km,幅,0,crowd,0,"[0.06812926381826401, 0.8830865025520325, 0.04878431558609009]"
国立公園,公園,0,crowd,0,"[0.08006614446640015, 0.7993167042732239, 0.12061715126037598]"
モンチェゴルスク市,湖岸の地域区分,1,crowd,1,"[0.09936714172363281, 0.7775061726570129, 0.12312671542167664]"
みどろいけ,動物,0,crowd,0,"[0.07384995371103287, 0.8201083540916443, 0.10604163259267807]"
カキツバタ[,別名,0,crowd,0,"[0.11287765204906464, 0.7979351282119751, 0.08918725699186325]"
千葉県北西部、印西市、佐倉市、成田市、印旛郡栄町、八千代市にまたがる,所在地,1,crowd,1,"[0.05226670578122139, 0.8670974969863892, 0.08063580095767975]"
沼,種類,0,crowd,0,"[0.08974949270486832, 0.8189951181411743, 0.09125544875860214]"
水系本流の東大鳥川上流,所在地,0,crowd,0,"[0.0650019720196724, 0.8430283665657043, 0.0919695794582367]"
Türkçe,島,0,crowd,0,"[0.11831628531217575, 0.7932941913604736, 0.08838949352502823]"
美笛の滝,観光地,0,crowd,1,"[0.10087733715772629, 0.8058724403381348, 0.09325020760297775]"
ウミウチワ,動物,0,crowd,0,"[0.12330163270235062, 0.7913971543312073, 0.08530118316411972]"
養,産業,0,crowd,0,"[0.06435593962669373, 0.8653669953346252, 0.07027708739042282]"
木崎湖花火大会,湖岸の地域区分,0,crowd,0,"[0.11427786201238632, 0.7695974111557007, 0.1161247193813324]"
東経134度5分38.30秒,座標・経度,0,annotator,0,"[0.0208420567214489, 0.40069231390953064, 0.5784655809402466]"
の言葉で「美しい湖」または「輝く水」に由来する,名前の謂れ,0,crowd,0,"[0.042746011167764664, 0.8748694658279419, 0.08238456398248672]"
ヨシノボリ,別名,0,crowd,0,"[0.12521879374980927, 0.774603009223938, 0.10017817467451096]"
u▁mi)水面標高6▁m▁(20▁f,貯水量,0,crowd,0,"[0.05934872850775719, 0.9253430962562561, 0.01530817523598671]"
エビモ,別名,0,crowd,0,"[0.12525740265846252, 0.7727504372596741, 0.10199214518070221]"
「上高地」が史蹟名勝天然紀念物保存法による「名勝及ビ天然紀念物」に指定される際の,名前の謂れ,0,crowd,0,"[0.05146929994225502, 0.8729656338691711, 0.07556511461734772]"
鶴の舞橋,橋・トンネル,0,crowd,1,"[0.12730613350868225, 0.7764871120452881, 0.09620673209428787]"
ミネアポリス・セントポール,所在地,0,crowd,0,"[0.1269593983888626, 0.7675435543060303, 0.10549706220626831]"
マサチューセッツ州ウースター郡,所在地,0,crowd,0,"[0.05880812555551529, 0.8843916058540344, 0.05680032819509506]"
円墳,観光地,0,crowd,0,"[0.06738049536943436, 0.8241896629333496, 0.10842983424663544]"
木崎湖温泉,観光地,1,crowd,1,"[0.10031915456056595, 0.7748693823814392, 0.12481147795915604]"
工業,産業,0,crowd,0,"[0.06783122569322586, 0.8565508127212524, 0.07561793923377991]"
94.6[3][4][2]▁m,成因,0,crowd,0,"[0.05175492540001869, 0.9263726472854614, 0.02187241241335869]"
桐生競艇場,動物,0,crowd,0,"[0.09295479208230972, 0.7835946083068848, 0.12345065921545029]"
北緯44度,座標・緯度,1,crowd,0,"[0.10288581252098083, 0.7706697583198547, 0.12644445896148682]"
ヒシ,植物,1,crowd,1,"[0.11425978690385818, 0.7854510545730591, 0.10028918087482452]"
北緯,座標・緯度,0,crowd,0,"[0.12130103260278702, 0.7943118810653687, 0.08438706398010254]"
ニジマス,別名,0,crowd,0,"[0.13059242069721222, 0.7725652456283569, 0.09684231132268906]"
24.1メートル,長さ,0,crowd,1,"[0.07866118103265762, 0.8817476034164429, 0.03959126025438309]"
2～4▁m,平均水深,1,crowd,1,"[0.06824329495429993, 0.8766688108444214, 0.0550878569483757]"
弱アルカリ性,水質（淡水・汽水）,0,crowd,1,"[0.07786580920219421, 0.7929136753082275, 0.12922051548957825]"
ため池,種類,0,crowd,1,"[0.11544226109981537, 0.8026371598243713, 0.08192064613103867]"
近隣の葛温泉から引湯をしている木崎湖温泉を擁し,所在地,0,crowd,0,"[0.041193317621946335, 0.8782973289489746, 0.08050939440727234]"
ニュージーランド,国,1,crowd,1,"[0.06862351298332214, 0.851077139377594, 0.08029928803443909]"
利根川洪水,流入・流出河川,0,crowd,0,"[0.09211136400699615, 0.7758466005325317, 0.1320420503616333]"
約249km2,面積,1,crowd,1,"[0.06990069895982742, 0.8007752895355225, 0.1293240189552307]"
119▁km,長さ,1,crowd,1,"[0.10771342366933823, 0.8349617123603821, 0.05732489749789238]"
シコット[,別名,0,crowd,0,"[0.10288501530885696, 0.8199216723442078, 0.07719332724809647]"
イグサ,植物,0,crowd,1,"[0.1303403079509735, 0.7861040830612183, 0.0835556611418724]"
アイヌ語の「フーレ・ペツ」（赤い川）。これは本来、流入河川の風蓮川を指した地名であり、,名前の謂れ,0,crowd,0,"[0.058277811855077744, 0.906110405921936, 0.03561179339885712]"
エネットビュルゲン,湖岸の地域区分,1,crowd,1,"[0.14297392964363098, 0.7543912529945374, 0.10263484716415405]"
ラント,国,0,crowd,0,"[0.08610256016254425, 0.8152666687965393, 0.09863080084323883]"
池,流入・流出河川,0,crowd,0,"[0.08107484877109528, 0.8469175100326538, 0.07200758159160614]"
ホラント州,湖岸の地域区分,0,crowd,0,"[0.09513459354639053, 0.8035043478012085, 0.10136102885007858]"
東経136.727278度,座標・経度,0,annotator,0,"[0.019102396443486214, 0.37957143783569336, 0.6013261675834656]"
三日月湖,種類,1,crowd,1,"[0.09294206649065018, 0.8041425943374634, 0.10291539877653122]"
ブレ,最大水深,0,crowd,0,"[0.13302700221538544, 0.7834758162498474, 0.08349721133708954]"
埼玉地区,所在地,1,crowd,0,"[0.07865108549594879, 0.8254550099372864, 0.09589388221502304]"
塩沢堰,成因,0,crowd,0,"[0.10400032997131348, 0.7871906757354736, 0.10880899429321289]"
白鳥,動物,0,crowd,1,"[0.1218438595533371, 0.7951947450637817, 0.08296143263578415]"
北緯43,島,0,crowd,0,"[0.14083395898342133, 0.7401589751243591, 0.11900705844163895]"
酸栄養湖,種類,1,crowd,1,"[0.0654980018734932, 0.8512903451919556, 0.08321161568164825]"
湖,種類,0,crowd,0,"[0.06344399601221085, 0.8780768513679504, 0.05847914144396782]"
ボリビアの,国内位置,0,crowd,0,"[0.0951775461435318, 0.7862042784690857, 0.11861813068389893]"
北緯36.37000度,座標・緯度,0,annotator,0,"[0.02334783598780632, 0.42537805438041687, 0.5512741804122925]"
山,成因,0,crowd,0,"[0.07485855370759964, 0.8352242112159729, 0.08991723507642746]"
ティエンチ,別名,1,crowd,1,"[0.13924361765384674, 0.7497924566268921, 0.11096394062042236]"
淡水,水質（淡水・汽水）,1,crowd,1,"[0.12868669629096985, 0.7832319140434265, 0.08808144927024841]"
御菩薩池,別名,0,crowd,1,"[0.13435009121894836, 0.6920090317726135, 0.17364083230495453]"
36.59806,座標・緯度,0,crowd,0,"[0.04913520812988281, 0.8955902457237244, 0.05527452751994133]"
東経136度52分08秒,座標・経度,1,crowd,0,"[0.043614212423563004, 0.5465961694717407, 0.4097896218299866]"
ホシハジロ,動物,0,crowd,1,"[0.13503703474998474, 0.7659362554550171, 0.09902671724557877]"
氷河湖,成因,1,crowd,1,"[0.1061936616897583, 0.7947642803192139, 0.09904208034276962]"
ヨシやマコモを餌にする[21]。,名前の謂れ,0,crowd,0,"[0.0662086233496666, 0.8726872801780701, 0.06110405921936035]"
ため池百選,種類,0,crowd,0,"[0.08268795907497406, 0.7636805772781372, 0.15363147854804993]"
ヴァトナヨークトル氷河の氷冠の北西側,所在地,0,crowd,0,"[0.04888753965497017, 0.6251941323280334, 0.3259183466434479]"
「甘い海」の意味,名前の謂れ,0,crowd,0,"[0.06611157953739166, 0.8380575776100159, 0.09583083540201187]"
トゥルカナ湖に次いで北,所在地,0,crowd,0,"[0.04102683067321777, 0.5644721388816833, 0.3945010304450989]"
湖沼,種類,0,crowd,1,"[0.13797323405742645, 0.7633047699928284, 0.098721943795681]"
東経130度55分52秒,幅,0,annotator,0,"[0.022481732070446014, 0.4419149160385132, 0.5356033444404602]"
北緯52度51分59秒,座標・緯度,0,annotator,0,"[0.02790999412536621, 0.4833931028842926, 0.4886969327926636]"
Lake▁Merom,動物,0,crowd,0,"[0.1167687177658081, 0.8288750052452087, 0.054356303066015244]"
ソウギョ,別名,0,crowd,0,"[0.11154316365718842, 0.804704487323761, 0.0837523490190506]"
北緯10.23250度,島,0,annotator,0,"[0.02593097649514675, 0.4250086843967438, 0.5490603446960449]"
98.8756,幅,0,crowd,0,"[0.06338860839605331, 0.864430844783783, 0.0721806064248085]"
マサチューセッツ州ウースター郡ウェブスター,所在地,1,crowd,1,"[0.053013935685157776, 0.8793432116508484, 0.06764287501573563]"
しぶき氷,観光地,0,crowd,1,"[0.10652235895395279, 0.7737364768981934, 0.11974116414785385]"
北緯0度38分,座標・緯度,0,annotator,0,"[0.027393216267228127, 0.4400884509086609, 0.5325183272361755]"
鴨川,流入・流出河川,0,crowd,0,"[0.12222041189670563, 0.7893062829971313, 0.08847333490848541]"
2.6845,座標・緯度,0,crowd,0,"[0.05457877367734909, 0.8660804033279419, 0.07934082299470901]"
11.90[1]▁km2,面積,1,crowd,1,"[0.05514660105109215, 0.9255994558334351, 0.01925393007695675]"
クビレミドロ,別名,0,crowd,0,"[0.11651265621185303, 0.7978663444519043, 0.08562101423740387]"
カヤツリグサ科,植物,0,crowd,0,"[0.08573798090219498, 0.805296003818512, 0.10896602272987366]"
223万▁m3,貯水量,1,crowd,1,"[0.07386806607246399, 0.8194179534912109, 0.10671395808458328]"
約60m,水深,0,crowd,1,"[0.07275977730751038, 0.8051314353942871, 0.12210879474878311]"
アースダム,成因,0,crowd,0,"[0.10943877696990967, 0.7695055603981018, 0.12105561792850494]"
北緯36.06806度,座標・緯度,0,annotator,0,"[0.02292591705918312, 0.4275340437889099, 0.5495400428771973]"
宇佐市,湖岸の地域区分,0,crowd,1,"[0.09837234020233154, 0.7861682772636414, 0.11545941233634949]"
養殖,産業,0,crowd,0,"[0.12827147543430328, 0.7795472145080566, 0.09218133240938187]"
藻類,植物,0,crowd,0,"[0.12479175627231598, 0.7860738039016724, 0.08913441747426987]"
湖,種類,1,crowd,1,"[0.08105797320604324, 0.8475440740585327, 0.07139794528484344]"
みぞろがいけ,別名,0,crowd,0,"[0.08340052515268326, 0.7986356019973755, 0.11796390265226364]"
ゴリ,動物,1,crowd,1,"[0.13141696155071259, 0.7804527282714844, 0.08813032507896423]"
埼玉県加須市旗井字明神,所在地,1,crowd,1,"[0.061101675033569336, 0.8547839522361755, 0.08411438018083572]"
下,所在地,0,crowd,0,"[0.07000657916069031, 0.8611487150192261, 0.06884472072124481]"
湖,種類,1,crowd,1,"[0.08006984740495682, 0.8330318927764893, 0.08689825236797333]"
タンチョウヅル,別名,0,crowd,0,"[0.10358469188213348, 0.7673594951629639, 0.12905585765838623]"
ドン川,流入・流出河川,1,crowd,1,"[0.06511957943439484, 0.8268234729766846, 0.1080569252371788]"
日本,国,0,crowd,0,"[0.06494955718517303, 0.8667290210723877, 0.06832142174243927]"
原,産業,0,crowd,0,"[0.06744331866502762, 0.872409462928772, 0.06014721840620041]"
スモーランド地方,湖岸の地域区分,1,crowd,0,"[0.09818993508815765, 0.7750875353813171, 0.1267225742340088]"
蓼科山から北西,所在地,0,crowd,0,"[0.12032191455364227, 0.7742794156074524, 0.10539864003658295]"
北緯34度55分46秒,島,0,annotator,0,"[0.02820753864943981, 0.43989601731300354, 0.5318964719772339]"
カスピ海の奥,所在地,0,crowd,0,"[0.09588818997144699, 0.8036521673202515, 0.10045963525772095]"
トルコ,国,0,crowd,0,"[0.06972113996744156, 0.8401133418083191, 0.09016555547714233]"
アメリカ合衆国東部の多くの水域,所在地,0,crowd,0,"[0.05910266190767288, 0.8500210642814636, 0.0908762589097023]"
支笏湖を「シコッペッ[8]（支笏川、現在の千歳川）の水源の湖」の意で「シコットホ,名前の謂れ,0,crowd,0,"[0.06611917167901993, 0.8385075926780701, 0.0953732281923294]"
