text,attribute,model prediction,model choise,answer,model output
km最大水深7[1,周囲長,0,crowd,0,"[0.4606747627258301, 0.4784450829029083, 0.06088024750351906]"
淡水,水質（淡水・汽水）,0,system,1,"[0.6174677610397339, 0.28777989745140076, 0.09475233405828476]"
古代の火山噴火により流出河川が遮断されたため塩湖,成因,0,crowd,0,"[0.4148748815059662, 0.49717092514038086, 0.0879540964961052]"
北緯44度,島,0,crowd,0,"[0.40341559052467346, 0.4764705002307892, 0.12011391669511795]"
ハクチョウ,動物,1,system,1,"[0.6014086604118347, 0.3068895936012268, 0.09170176833868027]"
228▁m,水深,0,crowd,0,"[0.4417589008808136, 0.4760620892047882, 0.08217895776033401]"
中華人民共和国,国,1,crowd,1,"[0.44935300946235657, 0.45161908864974976, 0.09902796149253845]"
38.633,座標・緯度,0,crowd,0,"[0.43517449498176575, 0.5051530599594116, 0.05967247113585472]"
水鳥,動物,0,system,0,"[0.5784412622451782, 0.3204772174358368, 0.10108156502246857]"
植物群落,構成する湖沼,0,crowd,0,"[0.43372413516044617, 0.4449280798435211, 0.12134779989719391]"
賀茂川,流入・流出河川,1,system,0,"[0.5842203497886658, 0.3175371587276459, 0.09824248403310776]"
湖,種類,1,crowd,1,"[0.45469847321510315, 0.46981969475746155, 0.07548176497220993]"
滝ノ沢,流入・流出河川,0,system,1,"[0.6139962077140808, 0.3028790354728699, 0.08312477916479111]"
古墳,観光地,0,system,0,"[0.49665558338165283, 0.44529086351394653, 0.05805359035730362]"
アルゼンチン,国,1,system,0,"[0.46700191497802734, 0.4295816719532013, 0.10341645032167435]"
36.50083,座標・緯度,0,crowd,0,"[0.43826764822006226, 0.5019884705543518, 0.059743914753198624]"
渡り鳥,動物,1,system,0,"[0.6016395092010498, 0.31083372235298157, 0.08752676099538803]"
1982年,形成時期,0,crowd,0,"[0.4282597005367279, 0.43502047657966614, 0.13671982288360596]"
43.700,座標・緯度,0,system,0,"[0.6330478191375732, 0.28130656480789185, 0.08564554899930954]"
赤,構成する湖沼,1,system,0,"[0.45337191224098206, 0.44274795055389404, 0.10388018935918808]"
氷河湖,形成時期,0,crowd,0,"[0.43064868450164795, 0.4495953321456909, 0.11975597590208054]"
北緯28.933度,座標・緯度,0,annotator,0,"[0.19830983877182007, 0.21373076736927032, 0.5879594087600708]"
チャウバナガンガマウグ湖,別名,0,crowd,0,"[0.4037964344024658, 0.4925247132778168, 0.10367882996797562]"
8910111213141516171819上水道,周囲長,0,system,0,"[0.47096922993659973, 0.41599541902542114, 0.11303532868623734]"
)▁[3]水量12,成因,0,crowd,0,"[0.4545608460903168, 0.5184805393218994, 0.026958560571074486]"
140.25000,座標・経度,0,crowd,0,"[0.4431036114692688, 0.5024721622467041, 0.054424237459897995]"
Markermeer▁マルケルメーア,読み,1,system,0,"[0.5689997673034668, 0.3682061433792114, 0.06279405951499939]"
サワギキョウ,植物,1,system,1,"[0.6204350590705872, 0.28949347138404846, 0.09007143974304199]"
922▁ft,水面標高,0,crowd,1,"[0.42353615164756775, 0.4688519835472107, 0.10761184990406036]"
134.0939722,座標・経度,0,crowd,0,"[0.3901310861110687, 0.5072284936904907, 0.10264036059379578]"
オオセグロカモメ,別名,0,system,0,"[0.6206401586532593, 0.29871124029159546, 0.08064857870340347]"
ショウジョウバカマ,植物,0,system,1,"[0.60149085521698, 0.3050806522369385, 0.09342854470014572]"
イラン,国,0,system,1,"[0.4544786214828491, 0.4265456795692444, 0.1189756691455841]"
4.0▁m,透明度,1,system,1,"[0.4633041024208069, 0.45963263511657715, 0.07706327736377716]"
ヌー,別名,0,system,0,"[0.6230578422546387, 0.29074034094810486, 0.08620186150074005]"
"24,321,000▁エーカー・フィート",貯水量,0,crowd,1,"[0.4775899350643158, 0.4961986243724823, 0.02621142566204071]"
武藏小埼沼,別名,0,system,0,"[0.46482470631599426, 0.4334162175655365, 0.10175908356904984]"
バルカン半島,所在地,1,system,1,"[0.5639824271202087, 0.3403043746948242, 0.09571322053670883]"
カナダ,国,1,system,0,"[0.48161575198173523, 0.4316721260547638, 0.08671214431524277]"
キンクロハジロ,別名,0,system,0,"[0.6087402105331421, 0.3045613467693329, 0.0866984874010086]"
貯水池,種類,1,system,0,"[0.6016124486923218, 0.3094814419746399, 0.08890614658594131]"
瀬之波橋,橋・トンネル,0,crowd,0,"[0.4430945813655853, 0.44545406103134155, 0.11145137250423431]"
南緯22度47分38秒,座標・緯度,0,annotator,0,"[0.18667776882648468, 0.2183995097875595, 0.594922661781311]"
トルクメニ,湖岸の地域区分,1,system,0,"[0.5933776497840881, 0.3194224238395691, 0.08719992637634277]"
8.1km,長さ,1,crowd,0,"[0.4439314007759094, 0.5233072638511658, 0.03276131674647331]"
水系,流入・流出河川,1,system,0,"[0.4559169411659241, 0.4390430152416229, 0.1050400659441948]"
430▁km,周囲長,0,system,1,"[0.508786678314209, 0.425210177898407, 0.06600315123796463]"
北緯38.633度,座標・緯度,0,annotator,0,"[0.195817768573761, 0.19093865156173706, 0.613243579864502]"
オシリスの湖,動物,0,crowd,0,"[0.32420873641967773, 0.5272670388221741, 0.1485242247581482]"
"マガジャネス・イ・デ・ラ・アンタルティカ・チレーナ州,▁ティエラ・デル・フエゴ県",所在地,0,crowd,0,"[0.41390061378479004, 0.5311629176139832, 0.05493646487593651]"
93.7m,水面標高,1,crowd,1,"[0.45346540212631226, 0.47199252247810364, 0.07454205304384232]"
ビオビオ州トルパン東部,所在地,1,crowd,1,"[0.3666279911994934, 0.5266930460929871, 0.10667896270751953]"
45ft,最大水深,0,crowd,1,"[0.43426185846328735, 0.488310843706131, 0.07742731273174286]"
ニホンマムシ,別名,0,system,0,"[0.607639491558075, 0.3073735237121582, 0.08498702943325043]"
性空上人が拓いたと言われる東霧島（つまきりしま）神社,名前の謂れ,1,system,0,"[0.5932833552360535, 0.35441604256629944, 0.05230066180229187]"
利根川,流入・流出河川,0,system,1,"[0.5668277740478516, 0.33720219135284424, 0.0959700495004654]"
ベニアマモ属,植物,0,system,0,"[0.49201536178588867, 0.3755132555961609, 0.13247130811214447]"
断層活動により隆起した古富士泥流の窪地を拡大させて形成された,成因,0,crowd,0,"[0.3098273277282715, 0.5911646485328674, 0.09900805354118347]"
Μοἵρις,動物,0,crowd,0,"[0.4192582666873932, 0.4623832106590271, 0.11835850775241852]"
無人島,島,1,system,0,"[0.6144334673881531, 0.308337926864624, 0.07722864300012589]"
メダカ,別名,0,system,0,"[0.6255331635475159, 0.2889672517776489, 0.0854995995759964]"
東経138.56083度,座標・経度,0,annotator,0,"[0.20319543778896332, 0.21628648042678833, 0.5805181264877319]"
ふるさと広場,観光地,0,crowd,1,"[0.3967292308807373, 0.4716157019138336, 0.13165511190891266]"
支笏湖観光センター,観光地,1,crowd,1,"[0.3577020764350891, 0.4994792342185974, 0.1428185999393463]"
鬼怒川,流入・流出河川,1,system,0,"[0.6002810001373291, 0.31098783016204834, 0.08873116225004196]"
江戸時代に開削された農業用水路・塩沢堰に施された改良事業の一環として建設されたものである,成因,0,crowd,0,"[0.2856728136539459, 0.6638503074645996, 0.05047691985964775]"
グルジア,国,1,system,0,"[0.6253166794776917, 0.30680224299430847, 0.06788109987974167]"
松本市,所在地,0,crowd,0,"[0.40055012702941895, 0.4815135896205902, 0.11793637275695801]"
137.83472,座標・経度,1,crowd,0,"[0.4317407011985779, 0.46890509128570557, 0.09935419261455536]"
64.42000,島,0,crowd,0,"[0.4347529411315918, 0.5206810832023621, 0.04456596449017525]"
59.,座標・緯度,0,crowd,0,"[0.4079741835594177, 0.5314816832542419, 0.060544196516275406]"
東海北陸自動車道桜ヶ池ハイウェイオアシスに隣接する,所在地,0,crowd,0,"[0.41885265707969666, 0.47267889976501465, 0.1084684431552887]"
21.033,座標・経度,0,crowd,0,"[0.42364344000816345, 0.5017367601394653, 0.07461977005004883]"
金精トンネル,橋・トンネル,0,crowd,0,"[0.34847304224967957, 0.5641651153564453, 0.0873618945479393]"
湖,種類,0,system,0,"[0.47535446286201477, 0.40364301204681396, 0.12100249528884888]"
東経13.792222度,座標・経度,0,annotator,0,"[0.19909051060676575, 0.21409490704536438, 0.5868146419525146]"
アメリカ合衆国,国,0,system,1,"[0.46812304854393005, 0.45033273100852966, 0.08154416084289551]"
東経137度50分36秒,座標・経度,0,annotator,0,"[0.19990754127502441, 0.21832121908664703, 0.5817713141441345]"
チョウザメ類,動物,0,crowd,1,"[0.4361192584037781, 0.4576772153377533, 0.10620354115962982]"
北ホラント州,湖岸の地域区分,0,system,1,"[0.43901991844177246, 0.43772953748703003, 0.12325061857700348]"
"7,806ha",面積,0,crowd,0,"[0.4365008771419525, 0.5137280821800232, 0.0497710146009922]"
530m,最大水深,1,crowd,1,"[0.3652746081352234, 0.5104804039001465, 0.12424502521753311]"
佐濃,流入・流出河川,1,system,0,"[0.4552929699420929, 0.43823957443237305, 0.10646742582321167]"
40▁m,平均水深,1,crowd,1,"[0.4471707344055176, 0.5112694501876831, 0.04155983030796051]"
北緯28度56分,島,0,annotator,0,"[0.1928054541349411, 0.21395258605480194, 0.5932419300079346]"
北緯36度55分27秒,島,0,annotator,0,"[0.26033419370651245, 0.2662152945995331, 0.47345054149627686]"
137,座標・経度,1,system,0,"[0.6112039685249329, 0.30052706599235535, 0.08826901763677597]"
渡り鳥,動物,1,system,0,"[0.5990011096000671, 0.30853012204170227, 0.09246876090765]"
幸魂大橋,橋・トンネル,0,system,1,"[0.704788327217102, 0.22235636413097382, 0.07285531610250473]"
平池古墳群,観光地,1,system,0,"[0.3959522247314453, 0.2945185899734497, 0.30952924489974976]"
コメ,産業,1,system,0,"[0.5942504405975342, 0.3239832818508148, 0.08176631480455399]"
水草,植物,0,system,0,"[0.5604575276374817, 0.32606881856918335, 0.11347357928752899]"
清久,観光地,1,system,0,"[0.6068975925445557, 0.30033665895462036, 0.09276577085256577]"
ハウトリブ堤防,流入・流出河川,1,system,0,"[0.46055325865745544, 0.41722971200942993, 0.12221705913543701]"
オランダ風の風車,湖岸の地域区分,0,crowd,0,"[0.38152027130126953, 0.4811939597129822, 0.13728570938110352]"
Hazar▁Denizi,別名,1,system,1,"[0.6890692710876465, 0.2778952121734619, 0.03303553909063339]"
グレンキャニオンダム,所在地,1,system,0,"[0.6135045886039734, 0.3068343698978424, 0.0796610414981842]"
泥炭地,種類,0,crowd,0,"[0.36672481894493103, 0.5075506567955017, 0.12572450935840607]"
中世に灌漑用として造られた,成因,0,crowd,0,"[0.4536318778991699, 0.4890442192554474, 0.057323865592479706]"
コアマモ,植物,1,system,0,"[0.6309019327163696, 0.28586527705192566, 0.0832328051328659]"
約300m,長さ,0,system,1,"[0.5044873356819153, 0.3677171468734741, 0.12779554724693298]"
タンチョウヅル,植物,0,crowd,0,"[0.4208224415779114, 0.44928935170173645, 0.12988820672035217]"
2.8▁m▁(9.2,座標・緯度,1,system,0,"[0.49906614422798157, 0.48653215169906616, 0.01440172828733921]"
梓川,流入・流出河川,1,system,0,"[0.5983437895774841, 0.3112301230430603, 0.09042610973119736]"
アイオス・アキリオス島,島,0,crowd,1,"[0.38802221417427063, 0.4869649410247803, 0.12501280009746552]"
北緯67.500度,座標・緯度,0,annotator,0,"[0.2195824831724167, 0.23704837262630463, 0.5433691143989563]"
イェータランド,所在地,0,system,1,"[0.5929772853851318, 0.3144265115261078, 0.0925961285829544]"
雲南省,別名,0,system,0,"[0.45469775795936584, 0.4301897883415222, 0.11511247605085373]"
小合溜,動物,0,system,0,"[0.4594367742538452, 0.4224569797515869, 0.11810623854398727]"
栄町,湖岸の地域区分,0,crowd,0,"[0.399739146232605, 0.4497906267642975, 0.15047027170658112]"
北緯35度31分5.66秒,座標・緯度,1,crowd,0,"[0.2528361976146698, 0.384093314409256, 0.36307045817375183]"
性,成因,0,crowd,0,"[0.4287444055080414, 0.48825958371162415, 0.08299603313207626]"
東大鳥川,流入・流出河川,1,system,0,"[0.45958489179611206, 0.4226740002632141, 0.11774107813835144]"
西経111,座標・経度,0,crowd,0,"[0.383281946182251, 0.4884965419769287, 0.1282215118408203]"
50▁km,幅,1,system,0,"[0.5073354244232178, 0.44700321555137634, 0.04566136747598648]"
国立公園,公園,1,system,0,"[0.4473085105419159, 0.430985689163208, 0.1217057928442955]"
モンチェゴルスク市,湖岸の地域区分,1,crowd,1,"[0.36258792877197266, 0.5140231847763062, 0.1233888566493988]"
みどろいけ,動物,0,system,0,"[0.4612146019935608, 0.42528873682022095, 0.11349670588970184]"
カキツバタ[,別名,0,system,0,"[0.4571912884712219, 0.4466426968574524, 0.09616606682538986]"
千葉県北西部、印西市、佐倉市、成田市、印旛郡栄町、八千代市にまたがる,所在地,1,crowd,1,"[0.3452564775943756, 0.5766880512237549, 0.07805550843477249]"
沼,種類,1,system,0,"[0.46146729588508606, 0.42975303530693054, 0.1087796688079834]"
水系本流の東大鳥川上流,所在地,0,crowd,0,"[0.3734769821166992, 0.5223928689956665, 0.10413013398647308]"
Türkçe,島,0,system,0,"[0.5626572966575623, 0.3376964032649994, 0.09964630007743835]"
美笛の滝,観光地,0,crowd,1,"[0.43020081520080566, 0.4662266969680786, 0.10357245057821274]"
ウミウチワ,動物,0,system,0,"[0.6215558052062988, 0.2929609417915344, 0.08548323810100555]"
養,産業,0,crowd,0,"[0.4252682328224182, 0.5034542679786682, 0.07127752900123596]"
木崎湖花火大会,湖岸の地域区分,0,crowd,0,"[0.3682911694049835, 0.5063487887382507, 0.12536005675792694]"
東経134度5分38.30秒,座標・経度,0,annotator,0,"[0.1901984065771103, 0.2175382524728775, 0.5922633409500122]"
の言葉で「美しい湖」または「輝く水」に由来する,名前の謂れ,0,crowd,0,"[0.43112626671791077, 0.4768070876598358, 0.09206666797399521]"
ヨシノボリ,別名,0,system,0,"[0.5882910490036011, 0.30857720971107483, 0.10313179343938828]"
u▁mi)水面標高6▁m▁(20▁f,貯水量,1,system,0,"[0.6226298809051514, 0.3678838908672333, 0.00948626920580864]"
エビモ,別名,0,system,0,"[0.5786622166633606, 0.3160403072834015, 0.10529743134975433]"
「上高地」が史蹟名勝天然紀念物保存法による「名勝及ビ天然紀念物」に指定される際の,名前の謂れ,0,crowd,0,"[0.3451955318450928, 0.5892367362976074, 0.0655677542090416]"
鶴の舞橋,橋・トンネル,1,system,1,"[0.6350229382514954, 0.2851036489009857, 0.07987339794635773]"
ミネアポリス・セントポール,所在地,1,system,0,"[0.566156268119812, 0.3364144563674927, 0.09742928296327591]"
マサチューセッツ州ウースター郡,所在地,0,crowd,0,"[0.4153366982936859, 0.5315839052200317, 0.05307938531041145]"
円墳,観光地,1,system,0,"[0.47114312648773193, 0.3980772793292999, 0.13077959418296814]"
木崎湖温泉,観光地,1,crowd,1,"[0.407187283039093, 0.46381422877311707, 0.1289985030889511]"
工業,産業,1,system,0,"[0.46695616841316223, 0.44495588541030884, 0.08808789402246475]"
94.6[3][4][2]▁m,成因,0,system,0,"[0.4995262920856476, 0.47884881496429443, 0.021624887362122536]"
桐生競艇場,動物,0,crowd,0,"[0.37729471921920776, 0.4881797730922699, 0.13452544808387756]"
北緯44度,座標・緯度,1,crowd,0,"[0.39849621057510376, 0.47143909335136414, 0.1300647109746933]"
ヒシ,植物,1,system,1,"[0.5872952938079834, 0.31429222226142883, 0.09841247648000717]"
北緯,座標・緯度,1,system,0,"[0.5982787609100342, 0.32096561789512634, 0.08075565099716187]"
ニジマス,別名,0,system,0,"[0.6070825457572937, 0.3061167001724243, 0.08680073171854019]"
24.1メートル,長さ,0,crowd,1,"[0.42697131633758545, 0.5358047485351562, 0.03722399100661278]"
2～4▁m,平均水深,0,system,1,"[0.47770801186561584, 0.47260037064552307, 0.04969164729118347]"
弱アルカリ性,水質（淡水・汽水）,0,system,1,"[0.45453259348869324, 0.42117422819137573, 0.12429319322109222]"
ため池,種類,0,system,1,"[0.5721345543861389, 0.331593781709671, 0.09627165645360947]"
近隣の葛温泉から引湯をしている木崎湖温泉を擁し,所在地,0,crowd,0,"[0.38430410623550415, 0.5355342626571655, 0.08016166090965271]"
ニュージーランド,国,1,crowd,1,"[0.4338366985321045, 0.4723767340183258, 0.09378653764724731]"
利根川洪水,流入・流出河川,0,crowd,0,"[0.39350056648254395, 0.47521674633026123, 0.13128267228603363]"
約249km2,面積,0,system,1,"[0.4558270573616028, 0.4067295491695404, 0.13744334876537323]"
119▁km,長さ,0,system,1,"[0.5008630156517029, 0.43635299801826477, 0.06278394907712936]"
シコット[,別名,0,system,0,"[0.4668934941291809, 0.44900867342948914, 0.08409786969423294]"
イグサ,植物,1,system,1,"[0.6140593886375427, 0.30067014694213867, 0.08527049422264099]"
アイヌ語の「フーレ・ペツ」（赤い川）。これは本来、流入河川の風蓮川を指した地名であり、,名前の謂れ,1,system,0,"[0.6291033625602722, 0.33034923672676086, 0.04054735228419304]"
エネットビュルゲン,湖岸の地域区分,1,system,1,"[0.5961116552352905, 0.3112536370754242, 0.09263472259044647]"
ラント,国,0,system,0,"[0.44874072074890137, 0.4309096932411194, 0.12034963071346283]"
池,流入・流出河川,1,system,0,"[0.5126942992210388, 0.4099389910697937, 0.0773666575551033]"
ホラント州,湖岸の地域区分,0,crowd,0,"[0.40100952982902527, 0.4854130744934082, 0.11357736587524414]"
東経136.727278度,座標・経度,0,annotator,0,"[0.19135268032550812, 0.200107604265213, 0.6085397005081177]"
三日月湖,種類,1,crowd,1,"[0.4034673869609833, 0.4812483489513397, 0.115284264087677]"
ブレ,最大水深,1,system,0,"[0.6029535531997681, 0.3106112480163574, 0.08643519133329391]"
埼玉地区,所在地,1,system,0,"[0.4617230296134949, 0.4409112334251404, 0.09736570715904236]"
塩沢堰,成因,1,system,0,"[0.47006499767303467, 0.42341455817222595, 0.10652036964893341]"
白鳥,動物,1,system,1,"[0.6204111576080322, 0.2996406555175781, 0.07994819432497025]"
北緯43,島,1,system,0,"[0.6740201711654663, 0.2064037322998047, 0.1195761188864708]"
酸栄養湖,種類,1,crowd,1,"[0.45227500796318054, 0.46551427245140076, 0.08221064507961273]"
湖,種類,0,crowd,0,"[0.4582415521144867, 0.4788464903831482, 0.0629120022058487]"
ボリビアの,国内位置,0,crowd,0,"[0.3953913152217865, 0.47804591059684753, 0.1265627145767212]"
北緯36.37000度,座標・緯度,0,annotator,0,"[0.19817502796649933, 0.22835999727249146, 0.5734649896621704]"
山,成因,1,system,0,"[0.4551451504230499, 0.4492373466491699, 0.09561747312545776]"
ティエンチ,別名,1,system,1,"[0.5733394026756287, 0.32278990745544434, 0.10387064516544342]"
淡水,水質（淡水・汽水）,0,system,1,"[0.6003531217575073, 0.30620288848876953, 0.09344397485256195]"
御菩薩池,別名,1,system,1,"[0.6031580567359924, 0.27297502756118774, 0.12386693805456161]"
36.59806,座標・緯度,0,crowd,0,"[0.4288361072540283, 0.5095003247261047, 0.06166359782218933]"
東経136度52分08秒,座標・経度,0,annotator,0,"[0.32852527499198914, 0.31828880310058594, 0.35318589210510254]"
ホシハジロ,動物,1,system,1,"[0.6279855370521545, 0.28347551822662354, 0.08853892982006073]"
氷河湖,成因,1,system,1,"[0.4475443661212921, 0.44478049874305725, 0.10767512768507004]"
ヨシやマコモを餌にする[21]。,名前の謂れ,0,crowd,0,"[0.3261730670928955, 0.6028338670730591, 0.07099307328462601]"
ため池百選,種類,0,crowd,0,"[0.3571052849292755, 0.4859263002872467, 0.15696847438812256]"
ヴァトナヨークトル氷河の氷冠の北西側,所在地,0,annotator,0,"[0.24365344643592834, 0.34767594933509827, 0.4086705446243286]"
「甘い海」の意味,名前の謂れ,0,crowd,0,"[0.37049850821495056, 0.5086948275566101, 0.12080663442611694]"
トゥルカナ湖に次いで北,所在地,0,annotator,0,"[0.2600325345993042, 0.30557936429977417, 0.434388130903244]"
湖沼,種類,0,system,1,"[0.5897890329360962, 0.30980396270751953, 0.10040700435638428]"
東経130度55分52秒,幅,0,annotator,0,"[0.2775828540325165, 0.287266343832016, 0.43515080213546753]"
北緯52度51分59秒,座標・緯度,0,annotator,0,"[0.24366387724876404, 0.31980016827583313, 0.4365359842777252]"
Lake▁Merom,動物,0,system,0,"[0.6412305235862732, 0.3175349533557892, 0.041234493255615234]"
ソウギョ,別名,0,system,0,"[0.5960255861282349, 0.31852033734321594, 0.08545408397912979]"
北緯10.23250度,島,0,annotator,0,"[0.21130122244358063, 0.22543199360370636, 0.5632668137550354]"
98.8756,幅,0,crowd,0,"[0.4245503544807434, 0.49909159541130066, 0.07635796070098877]"
マサチューセッツ州ウースター郡ウェブスター,所在地,1,crowd,1,"[0.41174551844596863, 0.5310611128807068, 0.05719340965151787]"
しぶき氷,観光地,0,crowd,1,"[0.43422067165374756, 0.4376932978630066, 0.12808606028556824]"
北緯0度38分,座標・緯度,0,annotator,0,"[0.22433756291866302, 0.26747259497642517, 0.508189857006073]"
鴨川,流入・流出河川,1,system,0,"[0.545190155506134, 0.3556130528450012, 0.09919682145118713]"
2.6845,座標・緯度,0,crowd,0,"[0.41698354482650757, 0.5124844312667847, 0.07053201645612717]"
11.90[1]▁km2,面積,1,crowd,1,"[0.45529603958129883, 0.5264493823051453, 0.018254529684782028]"
クビレミドロ,別名,0,system,0,"[0.5717005729675293, 0.33957117795944214, 0.08872828632593155]"
カヤツリグサ科,植物,0,crowd,0,"[0.43432503938674927, 0.45090535283088684, 0.11476964503526688]"
223万▁m3,貯水量,1,crowd,1,"[0.35348570346832275, 0.5476267337799072, 0.09888757765293121]"
約60m,水深,0,system,1,"[0.5234965682029724, 0.359175443649292, 0.11732801795005798]"
アースダム,成因,1,system,0,"[0.4527280926704407, 0.4302167594432831, 0.11705515533685684]"
北緯36.06806度,座標・緯度,0,annotator,0,"[0.1934572458267212, 0.21124297380447388, 0.5952997207641602]"
宇佐市,湖岸の地域区分,0,crowd,1,"[0.39141330122947693, 0.49462684988975525, 0.1139599084854126]"
養殖,産業,1,system,0,"[0.570510745048523, 0.32842618227005005, 0.10106303542852402]"
藻類,植物,0,system,0,"[0.587533175945282, 0.3229426443576813, 0.08952414244413376]"
湖,種類,1,system,1,"[0.48771992325782776, 0.43710097670555115, 0.0751790925860405]"
みぞろがいけ,別名,0,crowd,0,"[0.3478422164916992, 0.5265594720840454, 0.12559831142425537]"
ゴリ,動物,1,system,1,"[0.6051120758056641, 0.3060058057308197, 0.08888210356235504]"
埼玉県加須市旗井字明神,所在地,1,crowd,1,"[0.4518624246120453, 0.47206351161003113, 0.07607406377792358]"
下,所在地,0,crowd,0,"[0.4443134367465973, 0.47059762477874756, 0.08508887141942978]"
湖,種類,1,system,1,"[0.4711933434009552, 0.41547030210494995, 0.11333637684583664]"
タンチョウヅル,別名,0,system,0,"[0.4374910295009613, 0.43671712279319763, 0.12579184770584106]"
ドン川,流入・流出河川,1,crowd,1,"[0.43288907408714294, 0.45332664251327515, 0.11378434300422668]"
日本,国,0,crowd,0,"[0.4383735656738281, 0.47705647349357605, 0.08456994593143463]"
原,産業,0,crowd,0,"[0.46506693959236145, 0.4657614231109619, 0.06917165964841843]"
スモーランド地方,湖岸の地域区分,1,crowd,0,"[0.39536088705062866, 0.46738171577453613, 0.13725733757019043]"
蓼科山から北西,所在地,0,crowd,0,"[0.4170081615447998, 0.47057461738586426, 0.11241727322340012]"
北緯34度55分46秒,島,0,annotator,0,"[0.21636420488357544, 0.2384060025215149, 0.5452297925949097]"
カスピ海の奥,所在地,0,crowd,0,"[0.37973126769065857, 0.49995124340057373, 0.12031745910644531]"
トルコ,国,0,crowd,0,"[0.4418999254703522, 0.45531001687049866, 0.10279010981321335]"
アメリカ合衆国東部の多くの水域,所在地,0,crowd,0,"[0.37326017022132874, 0.5337885022163391, 0.09295131266117096]"
支笏湖を「シコッペッ[8]（支笏川、現在の千歳川）の水源の湖」の意で「シコットホ,名前の謂れ,0,system,0,"[0.4785265028476715, 0.4232480823993683, 0.09822548180818558]"
タヌキ,動物,1,system,1,"[0.6200527548789978, 0.2897876799106598, 0.09015963226556778]"
オオクチバス,別名,0,system,0,"[0.5910833477973938, 0.32067081332206726, 0.08824577927589417]"
基本的にコンゴ共和国とコンゴ民主共和国の国境は川の中央,所在地,0,crowd,0,"[0.31258624792099, 0.621889054775238, 0.06552474945783615]"
東経132度44分35秒,座標・経度,0,annotator,0,"[0.17938609421253204, 0.1893349587917328, 0.631278932094574]"
"4,800▁sq▁mi",面積,1,system,0,"[0.5452903509140015, 0.4284076392650604, 0.02630198746919632]"
